run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
7,88.2,2432.8574,39.492,0.29,2353.6391,33.0465,1.0,2436.8066,39.521,0.19,2356.94375,33.147,1.1,74.2183,-6.445499999999996,69,67
7,88.3,2436.8066,39.521,0.19,2356.94375,33.147,1.1,2440.7587,39.54,0.19,2360.25845,33.257,1.0,74.86284999999998,-6.374000000000002,69,67
7,88.4,2440.7587,39.54,0.19,2360.25845,33.257,1.0,2444.7127,39.559,0.29,2363.58415,33.3575,1.0,75.50025000000005,-6.283000000000001,69,67
7,88.5,2444.7127,39.559,0.29,2363.58415,33.3575,1.0,2448.6686,39.588,0.19,2366.9199,33.458,1.01,76.1285499999999,-6.201499999999996,69,67
7,88.6,2448.6686,39.588,0.19,2366.9199,33.458,1.01,2452.6274,39.607,0.09,2370.2657,33.5585,1.0,76.7487000000001,-6.130000000000003,69,67
7,88.7,2452.6274,39.607,0.09,2370.2657,33.5585,1.0,2456.5881,39.616,0.19,2373.62155,33.659,1.1,77.36169999999993,-6.048499999999997,69,67
7,88.8,2456.5881,39.616,0.19,2373.62155,33.659,1.1,2460.5497,39.635,0.09,2376.98745,33.769,1.0,77.9665500000001,-5.957000000000001,69,67
7,88.9,2460.5497,39.635,0.09,2376.98745,33.769,1.0,2464.5132,39.644,0.09,2380.36435,33.869,0.9,78.56224999999995,-5.866,69,67
7,89.0,2464.5132,39.644,0.09,2380.36435,33.869,0.9,2468.4776,39.653,0.09,2383.75125,33.959,1.0,79.14885000000004,-5.774999999999999,69,67
7,89.1,2468.4776,39.653,0.09,2383.75125,33.959,1.0,2472.4429,39.6615,0.09,2387.14715,34.059,0.89,79.72635000000037,-5.6939999999999955,69,67
7,89.2,2472.4429,39.6615,0.09,2387.14715,34.059,0.89,2476.40905,39.6705,-0.01,2390.55305,34.1485,0.9,80.29575000000023,-5.602499999999999,69,67
7,89.3,2476.40905,39.6705,-0.01,2390.55305,34.1485,0.9,2480.3761,39.669000000000004,-0.11,2393.9679,34.238,0.79,80.85600000000022,-5.5219999999999985,69,67
7,89.4,2480.3761,39.669000000000004,-0.11,2393.9679,34.238,0.79,2484.343,39.658,-0.02,2397.3917,34.3175,0.79,81.40819999999985,-5.4310000000000045,69,67
7,89.5,2484.343,39.658,-0.02,2397.3917,34.3175,0.79,2488.3088,39.6565,-0.11,2400.82345,34.3965,0.79,81.95129999999972,-5.340499999999999,69,67
7,89.6,2488.3088,39.6565,-0.11,2400.82345,34.3965,0.79,2492.27445,39.6455,-0.12,2404.2631,34.4755,0.79,82.48534999999993,-5.259999999999998,69,67
7,89.7,2492.27445,39.6455,-0.12,2404.2631,34.4755,0.79,2496.239,39.634,-0.11,2407.71065,34.5545,0.69,83.01134999999977,-5.170000000000002,69,67
7,89.8,2496.239,39.634,-0.11,2407.71065,34.5545,0.69,2500.2024,39.6225,-0.21,2411.1661,34.6235,0.69,83.52835000000005,-5.079500000000003,69,67
7,89.9,2500.2024,39.6225,-0.21,2411.1661,34.6235,0.69,2504.16465,39.6015,-0.11,2414.62845,34.6925,0.69,84.03630000000021,-4.999000000000002,69,67
7,90.0,2504.16465,39.6015,-0.11,2414.62845,34.6925,0.69,2508.1248,39.5905,-0.21,2418.0977,34.7615,0.69,84.53620000000001,-4.908999999999999,69,67
7,90.1,2508.1248,39.5905,-0.21,2418.0977,34.7615,0.69,2512.08385,39.5695,-0.22,2421.57385,34.830999999999996,0.69,85.02710000000025,-4.829000000000001,69,67
7,90.2,2512.08385,39.5695,-0.22,2421.57385,34.830999999999996,0.69,2516.0408,39.548,-0.2,2425.05695,34.9,0.7,85.50999999999976,-4.738500000000002,69,67
