run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
7,104.0,3055.4551,30.9715,0.3,2932.2559,36.359,-0.03,3058.55225,31.0015,0.4,2935.8918,36.3565,-0.12,118.19920000000002,5.387500000000003,69,46
7,104.1,3058.55225,31.0015,0.4,2935.8918,36.3565,-0.12,3061.6524,31.041,0.29,2939.52745,36.344,-0.13,117.66045000000031,5.354999999999997,69,46
7,104.2,3061.6524,31.041,0.29,2939.52745,36.344,-0.13,3064.7565,31.0705,0.3,2943.16185,36.3315,-0.01,117.1249499999999,5.303000000000001,69,46
7,104.3,3064.7565,31.0705,0.3,2943.16185,36.3315,-0.01,3067.86355,31.1,0.29,2946.795,36.33,-0.12,116.59465,5.260999999999999,69,46
7,104.4,3067.86355,31.1,0.29,2946.795,36.33,-0.12,3070.97355,31.129,0.3,2950.428,36.31800000000001,-0.01,116.06854999999996,5.229999999999997,69,46
7,104.5,3070.97355,31.129,0.3,2950.428,36.31800000000001,-0.01,3074.08645,31.1585,0.29,2954.0598,36.317,0.0,115.54555000000028,5.189000000000011,69,46
7,104.6,3074.08645,31.1585,0.29,2954.0598,36.317,0.0,3077.2023,31.1875,0.19,2957.6915,36.3165,0.09,115.02664999999979,5.1585,69,46
7,104.7,3077.2023,31.1875,0.19,2957.6915,36.3165,0.09,3080.32105,31.206999999999997,0.3,2961.32315,36.326,0.1,114.51080000000002,5.128999999999998,69,46
7,104.8,3080.32105,31.206999999999997,0.3,2961.32315,36.326,0.1,3083.44175,31.2365,0.19,2964.95575,36.336,0.2,113.99789999999985,5.119000000000003,69,46
7,104.9,3083.44175,31.2365,0.19,2964.95575,36.336,0.2,3086.5654,31.256,0.19,2968.58935,36.3565,0.2,113.48599999999988,5.099499999999999,69,46
7,105.0,3086.5654,31.256,0.19,2968.58935,36.3565,0.2,3089.691,31.2755,0.3,2972.225,36.376999999999995,0.31,112.97604999999976,5.100499999999997,69,46
7,105.1,3089.691,31.2755,0.3,2972.225,36.376999999999995,0.31,3092.81855,31.305,0.2,2975.8627,36.4075,0.31,112.4659999999999,5.101499999999994,69,46
7,105.2,3092.81855,31.305,0.2,2975.8627,36.4075,0.31,3095.94905,31.325,0.3,2979.50345,36.4385,0.31,111.95584999999983,5.102499999999999,69,46
7,105.3,3095.94905,31.325,0.3,2979.50345,36.4385,0.31,3099.08155,31.3545,0.3,2983.1473,36.4695,0.31,111.44560000000001,5.113499999999998,69,46
7,105.4,3099.08155,31.3545,0.3,2983.1473,36.4695,0.31,3102.217,31.3845,0.3,2986.79425,36.5,0.3,110.93424999999979,5.114999999999995,69,46
7,105.5,3102.217,31.3845,0.3,2986.79425,36.5,0.3,3105.35545,31.4145,0.3,2990.44425,36.5305,0.31,110.42275000000018,5.115500000000001,69,46
7,105.6,3105.35545,31.4145,0.3,2990.44425,36.5305,0.31,3108.4969,31.4445,0.3,2994.0973,36.5615,0.3,109.91120000000001,5.116000000000003,69,46
7,105.7,3108.4969,31.4445,0.3,2994.0973,36.5615,0.3,3111.64135,31.4745,0.3,2997.75345,36.5915,0.31,109.39960000000019,5.117000000000001,69,46
7,105.8,3111.64135,31.4745,0.3,2997.75345,36.5915,0.31,3114.7888,31.5045,0.3,3001.4126,36.622,0.31,108.88789999999972,5.117000000000004,69,46
7,105.9,3114.7888,31.5045,0.3,3001.4126,36.622,0.31,3117.93925,31.5345,0.3,3005.0748,36.6525,0.2,108.3761999999997,5.1175,69,46
7,106.0,3117.93925,31.5345,0.3,3005.0748,36.6525,0.2,3121.0927,31.5645,0.3,3008.74005,36.6725,0.3,107.86445000000003,5.118000000000002,69,46
7,106.1,3121.0927,31.5645,0.3,3008.74005,36.6725,0.3,3124.24915,31.5945,0.3,3012.4073,36.7025,0.3,107.35265000000027,5.1080000000000005,69,46
7,106.2,3124.24915,31.5945,0.3,3012.4073,36.7025,0.3,3127.4086,31.6245,0.2,3016.07755,36.733000000000004,0.2,106.84185000000025,5.1080000000000005,69,46
7,106.3,3127.4086,31.6245,0.2,3016.07755,36.733000000000004,0.2,3130.57105,31.6445,0.3,3019.75085,36.753,0.3,106.33105000000023,5.108500000000003,69,46
7,106.4,3130.57105,31.6445,0.3,3019.75085,36.753,0.3,3133.7355,31.6745,0.3,3023.42615,36.7825,0.2,105.82020000000011,5.108499999999999,69,46
7,106.5,3133.7355,31.6745,0.3,3023.42615,36.7825,0.2,3136.90295,31.7045,0.2,3027.1044,36.8025,0.2,105.30935,5.1080000000000005,69,46
7,106.6,3136.90295,31.7045,0.2,3027.1044,36.8025,0.2,3140.0734,31.724,0.19,3030.78465,36.8225,0.19,104.79854999999998,5.0980000000000025,69,46
7,106.7,3140.0734,31.724,0.19,3030.78465,36.8225,0.19,3143.2458,31.7435,0.2,3034.4669,36.842,0.2,104.28875000000016,5.098499999999998,69,46
7,106.8,3143.2458,31.7435,0.2,3034.4669,36.842,0.2,3146.42015,31.763,0.2,3038.1511,36.8615,0.19,103.77890000000025,5.098499999999998,69,46
7,106.9,3146.42015,31.763,0.2,3038.1511,36.8615,0.19,3149.59645,31.783,0.19,3041.83725,36.881,0.09,103.26904999999988,5.098499999999998,69,46
7,107.0,3149.59645,31.783,0.19,3041.83725,36.881,0.09,3152.77475,31.8025,0.2,3045.52535,36.8905,0.1,102.75919999999996,5.097999999999999,69,46
7,107.1,3152.77475,31.8025,0.2,3045.52535,36.8905,0.1,3155.955,31.822,0.09,3049.2144,36.9,0.09,102.24940000000015,5.0880000000000045,69,46
7,107.2,3155.955,31.822,0.09,3049.2144,36.9,0.09,3159.1372,31.8315,0.2,3052.9044,36.9095,0.1,101.74060000000009,5.077999999999999,69,46
7,107.3,3159.1372,31.8315,0.2,3052.9044,36.9095,0.1,3162.32035,31.851,0.09,3056.59535,36.919000000000004,0.1,101.23280000000022,5.078000000000003,69,46
7,107.4,3162.32035,31.851,0.09,3056.59535,36.919000000000004,0.1,3165.50545,31.8605,0.19,3060.28725,36.9285,0.09,100.72499999999991,5.068000000000005,69,46
7,107.5,3165.50545,31.8605,0.19,3060.28725,36.9285,0.09,3168.6915,31.88,0.1,3063.9801,36.938,0.1,100.21820000000025,5.068000000000001,69,46
7,107.6,3168.6915,31.88,0.1,3063.9801,36.938,0.1,3171.8795,31.89,0.19,3067.6739,36.9475,0.1,99.71139999999968,5.058000000000003,69,46
7,107.7,3171.8795,31.89,0.19,3067.6739,36.9475,0.1,3175.0685,31.9095,0.2,3071.36865,36.9575,0.1,99.20560000000023,5.057499999999997,69,46
