run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
19,41.7,1364.0712,28.4475,0.1,1262.0434,30.796,0.61,1366.91595,28.4575,0.1,1265.123,30.857,0.6,97.02780000000007,2.348499999999998,51,41
19,41.8,1366.91595,28.4575,0.1,1265.123,30.857,0.6,1369.7617,28.4675,0.09,1268.2087,30.9175,0.71,96.79295000000002,2.3994999999999997,51,41
19,41.9,1369.7617,28.4675,0.09,1268.2087,30.9175,0.71,1372.60845,28.476999999999997,0.1,1271.30045,30.988000000000003,0.6,96.55300000000011,2.4499999999999993,51,41
19,42.0,1372.60845,28.476999999999997,0.1,1271.30045,30.988000000000003,0.6,1375.45615,28.487,0.1,1274.39925,31.0485,0.61,96.30799999999999,2.5110000000000063,51,41
19,42.1,1375.45615,28.487,0.1,1274.39925,31.0485,0.61,1378.30485,28.4965,-0.01,1277.5041,31.109,0.7,96.05690000000004,2.5615000000000023,51,41
19,42.2,1378.30485,28.4965,-0.01,1277.5041,31.109,0.7,1381.1545,28.496,0.09,1280.615,31.179000000000002,0.6,95.80074999999988,2.6125000000000007,51,41
19,42.3,1381.1545,28.496,0.09,1280.615,31.179000000000002,0.6,1384.0041,28.5055,0.0,1283.7329,31.2395,0.6,95.53950000000009,2.6830000000000034,51,41
19,42.4,1384.0041,28.5055,0.0,1283.7329,31.2395,0.6,1386.85465,28.505,-0.01,1286.85685,31.2995,0.6,95.27120000000014,2.733999999999998,51,41
19,42.5,1386.85465,28.505,-0.01,1286.85685,31.2995,0.6,1389.70515,28.5045,0.0,1289.9868,31.3595,0.6,94.9978000000001,2.7944999999999993,51,41
19,42.6,1389.70515,28.5045,0.0,1289.9868,31.3595,0.6,1392.5556,28.504,-0.01,1293.12275,31.4195,0.49,94.7183500000001,2.8550000000000004,51,41
19,42.7,1392.5556,28.504,-0.01,1293.12275,31.4195,0.49,1395.406,28.503,-0.1,1296.2647,31.469,0.5,94.43284999999992,2.915499999999998,51,41
19,42.8,1395.406,28.503,-0.1,1296.2647,31.469,0.5,1398.2563,28.4925,-0.01,1299.4116,31.519000000000002,0.49,94.1413,2.966000000000001,51,41
19,42.9,1398.2563,28.4925,-0.01,1299.4116,31.519000000000002,0.49,1401.10555,28.4915,-0.11,1302.5635,31.568,0.5,93.8447000000001,3.026500000000002,51,41
19,43.0,1401.10555,28.4915,-0.11,1302.5635,31.568,0.5,1403.9547,28.480999999999998,-0.11,1305.7203,31.6175,0.39,93.54205000000002,3.076500000000003,51,41
19,43.1,1403.9547,28.480999999999998,-0.11,1305.7203,31.6175,0.39,1406.8028,28.47,-0.11,1308.88205,31.6565,0.4,93.23440000000005,3.1365000000000016,51,41
19,43.2,1406.8028,28.47,-0.11,1308.88205,31.6565,0.4,1409.6498,28.4595,-0.21,1312.0477,31.695999999999998,0.39,92.92075,3.1865000000000023,51,41
19,43.3,1409.6498,28.4595,-0.21,1312.0477,31.695999999999998,0.39,1412.49575,28.4385,-0.11,1315.2173,31.735,0.29,92.60209999999984,3.2364999999999995,51,41
19,43.4,1412.49575,28.4385,-0.11,1315.2173,31.735,0.29,1415.3396,28.428,-0.2,1318.3908,31.764,0.39,92.27845000000002,3.296499999999998,51,41
19,43.5,1415.3396,28.428,-0.2,1318.3908,31.764,0.39,1418.1824,28.4075,-0.11,1321.5672,31.803,0.3,91.94880000000012,3.3359999999999985,51,41
19,43.6,1418.1824,28.4075,-0.11,1321.5672,31.803,0.3,1421.02315,28.3965,-0.21,1324.7475,31.8325,0.39,91.61519999999996,3.395500000000002,51,41
19,43.7,1421.02315,28.3965,-0.21,1324.7475,31.8325,0.39,1423.8628,28.375999999999998,-0.1,1327.93075,31.872,0.4,91.27565000000004,3.436,51,41
19,43.8,1423.8628,28.375999999999998,-0.1,1327.93075,31.872,0.4,1426.7004,28.3655,-0.21,1331.11795,31.912,0.4,90.93205000000012,3.496000000000002,51,41
19,43.9,1426.7004,28.3655,-0.21,1331.11795,31.912,0.4,1429.53695,28.345,-0.1,1334.30915,31.9515,0.4,90.58244999999988,3.546499999999998,51,41
19,44.0,1429.53695,28.345,-0.1,1334.30915,31.9515,0.4,1432.37145,28.335,-0.2,1337.5043,31.9915,0.5,90.22779999999989,3.6065000000000005,51,41
19,44.1,1432.37145,28.335,-0.2,1337.5043,31.9915,0.5,1435.20495,28.3145,-0.1,1340.70345,32.0415,0.5,89.86715000000004,3.6564999999999976,51,41
