run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
7,149.1,4144.53195,31.6175,-0.21,3961.89315,36.556999999999995,-0.21,4147.6937,31.596999999999998,-0.1,3965.54885,36.536,-0.2,177.63879999999972,4.939499999999995,84,77
7,149.2,4147.6937,31.596999999999998,-0.1,3965.54885,36.536,-0.2,4150.8534,31.587,-0.1,3969.20245,36.5155,-0.2,177.14484999999968,4.939000000000004,84,77
7,149.3,4150.8534,31.587,-0.1,3969.20245,36.5155,-0.2,4154.0121,31.5765,-0.1,3972.8540000000003,36.495,-0.21,176.65094999999974,4.928500000000003,84,77
7,149.4,4154.0121,31.5765,-0.1,3972.8540000000003,36.495,-0.21,4157.16975,31.5665,-0.1,3976.5035,36.474000000000004,-0.31,176.15809999999965,4.918499999999998,84,77
7,149.5,4157.16975,31.5665,-0.1,3976.5035,36.474000000000004,-0.31,4160.3264,31.555999999999997,-0.1,3980.1509,36.44300000000001,-0.21,175.66625000000022,4.907500000000002,84,77
7,149.6,4160.3264,31.555999999999997,-0.1,3980.1509,36.44300000000001,-0.21,4163.482,31.546,-0.1,3983.7952,36.422,-0.3,175.17549999999983,4.887000000000015,84,77
7,149.7,4163.482,31.546,-0.1,3983.7952,36.422,-0.3,4166.6366,31.535999999999998,-0.1,3987.4374,36.3915,-0.41,174.68679999999995,4.875999999999998,84,77
7,149.8,4166.6366,31.535999999999998,-0.1,3987.4374,36.3915,-0.41,4169.7902,31.526,-0.1,3991.07655,36.3505,-0.31,174.19920000000002,4.855500000000003,84,77
7,149.9,4169.7902,31.526,-0.1,3991.07655,36.3505,-0.31,4172.9428,31.5155,-0.1,3994.7116,36.3195,-0.41,173.71365000000014,4.824499999999997,84,77
7,150.0,4172.9428,31.5155,-0.1,3994.7116,36.3195,-0.41,4176.09435,31.5055,-0.1,3998.34355,36.2785,-0.41,173.23119999999972,4.8039999999999985,84,77
7,150.1,4176.09435,31.5055,-0.1,3998.34355,36.2785,-0.41,4179.2449,31.495,-0.2,4001.9714,36.2375,-0.41,172.75080000000025,4.773,84,77
7,150.2,4179.2449,31.495,-0.2,4001.9714,36.2375,-0.41,4182.3944,31.475,-0.1,4005.59515,36.1965,-0.41,172.27349999999979,4.742499999999996,84,77
7,150.3,4182.3944,31.475,-0.1,4005.59515,36.1965,-0.41,4185.5419,31.465,-0.1,4009.2148,36.1555,-0.41,171.79925000000003,4.721499999999999,84,77
7,150.4,4185.5419,31.465,-0.1,4009.2148,36.1555,-0.41,4188.6884,31.4545,-0.1,4012.83035,36.115,-0.41,171.32709999999997,4.690500000000004,84,77
7,150.5,4188.6884,31.4545,-0.1,4012.83035,36.115,-0.41,4191.83385,31.4445,-0.2,4016.44185,36.074,-0.51,170.85804999999982,4.6605000000000025,84,77
7,150.6,4191.83385,31.4445,-0.2,4016.44185,36.074,-0.51,4194.9783,31.4245,-0.1,4020.04925,36.023,-0.4,170.39199999999983,4.629499999999997,84,77
7,150.7,4194.9783,31.4245,-0.1,4020.04925,36.023,-0.4,4198.12075,31.414,-0.2,4023.65155,35.9825,-0.51,169.92904999999973,4.598500000000005,84,77
7,150.8,4198.12075,31.414,-0.2,4023.65155,35.9825,-0.51,4201.26215,31.3935,-0.21,4027.2498,35.9315,-0.51,169.4692,4.5685,84,77
7,150.9,4201.26215,31.3935,-0.21,4027.2498,35.9315,-0.51,4204.4015,31.373,-0.31,4030.84295,35.881,-0.51,169.01234999999951,4.538,84,77
7,151.0,4204.4015,31.373,-0.31,4030.84295,35.881,-0.51,4207.5388,31.342,-0.31,4034.43105,35.83,-0.51,168.55854999999974,4.507999999999999,84,77
7,151.1,4207.5388,31.342,-0.31,4034.43105,35.83,-0.51,4210.673,31.311,-0.41,4038.01405,35.7795,-0.61,168.10775000000012,4.4879999999999995,84,77
