run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
18,6.0,265.83635,20.2935,0.16,163.44545,24.8185,-0.39,267.8657,20.3095,0.15,165.9273,24.78,-0.34,97.39089999999999,4.524999999999999,11,10
18,6.1,267.8657,20.3095,0.15,165.9273,24.78,-0.34,269.89665,20.3245,0.21,168.4053,24.746,-0.24,96.9384,4.470500000000001,11,10
18,6.2,269.89665,20.3245,0.21,168.4053,24.746,-0.24,271.9291,20.3455,0.21,170.8799,24.721999999999998,-0.18,96.49135000000001,4.421499999999998,11,10
18,6.3,271.9291,20.3455,0.21,170.8799,24.721999999999998,-0.18,273.96365,20.366,0.21,173.3521,24.7035,-0.19,96.04920000000001,4.3764999999999965,11,10
18,6.4,273.96365,20.366,0.21,173.3521,24.7035,-0.19,276.00025,20.387,0.25,175.82245,24.6845,-0.13,95.61154999999997,4.337499999999999,11,10
18,6.5,276.00025,20.387,0.25,175.82245,24.6845,-0.13,278.03895,20.4125,0.2,178.2909,24.6715,-0.04,95.17779999999999,4.297499999999999,11,10
18,6.6,278.03895,20.4125,0.2,178.2909,24.6715,-0.04,280.0802,20.4325,0.15,180.75805,24.6675,0.02,94.74805,4.259,11,10
18,6.7,280.0802,20.4325,0.15,180.75805,24.6675,0.02,282.12345,20.4475,0.15,183.2248,24.6695,0.07,94.32215,4.234999999999999,11,10
18,6.8,282.12345,20.4475,0.15,183.2248,24.6695,0.07,284.1682,20.4625,0.05,185.69175,24.6765,0.11,93.89865,4.221999999999998,11,10
18,6.9,284.1682,20.4625,0.05,185.69175,24.6765,0.11,286.21445,20.467,-0.01,188.1594,24.6875,0.12,93.47645,4.214000000000002,11,10
18,7.0,286.21445,20.467,-0.01,188.1594,24.6875,0.12,288.26115,20.465999999999998,0.0,190.62815,24.6995,0.11,93.05505,4.220500000000001,11,10
18,7.1,288.26115,20.465999999999998,0.0,190.62815,24.6995,0.11,290.30775,20.4655,-0.07,193.0981,24.7105,0.11,92.63299999999998,4.233500000000003,11,10
18,7.2,290.30775,20.4655,-0.07,193.0981,24.7105,0.11,292.3543,20.459,-0.11,195.56915,24.721999999999998,0.16,92.20965000000001,4.245000000000001,11,10
18,7.3,292.3543,20.459,-0.11,195.56915,24.721999999999998,0.16,294.4002,20.448,-0.16,198.04135,24.738000000000003,0.16,91.78515000000002,4.262999999999998,11,10
18,7.4,294.4002,20.448,-0.16,198.04135,24.738000000000003,0.16,296.445,20.432000000000002,-0.16,200.51515,24.754,0.17,91.35884999999999,4.290000000000003,11,10
18,7.5,296.445,20.432000000000002,-0.16,200.51515,24.754,0.17,298.4882,20.416,-0.11,202.99055,24.7705,0.21,90.92984999999999,4.321999999999999,11,10
18,7.6,298.4882,20.416,-0.11,202.99055,24.7705,0.21,300.5298,20.4045,-0.1,205.4676,24.7915,0.26,90.49765,4.354499999999998,11,10
18,7.7,300.5298,20.4045,-0.1,205.4676,24.7915,0.26,302.57025,20.3945,-0.11,207.94675,24.818,0.32,90.06220000000002,4.3870000000000005,11,10
18,7.8,302.57025,20.3945,-0.11,207.94675,24.818,0.32,304.6097,20.3835,-0.1,210.42855,24.8495,0.37,89.62349999999998,4.423500000000001,11,10
18,7.9,304.6097,20.3835,-0.1,210.42855,24.8495,0.37,306.64805,20.3735,-0.05,212.9135,24.8865,0.42,89.18114999999997,4.4659999999999975,11,10
18,8.0,306.64805,20.3735,-0.05,212.9135,24.8865,0.42,308.6854,20.3685,0.05,215.40215,24.928,0.47,88.73455000000001,4.513000000000002,11,10
