run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
18,37.0,912.2783,29.061,-0.05,849.33885,24.96,0.8,915.1844,29.0555,-0.11,851.83485,25.0395,0.75,57.939449999999965,-4.100999999999999,17,7
18,37.1,915.1844,29.0555,-0.11,851.83485,25.0395,0.75,918.08995,29.0445,-0.1,854.3388,25.1145,0.75,58.34955000000002,-4.015999999999998,17,7
18,37.2,918.08995,29.0445,-0.1,854.3388,25.1145,0.75,920.9944,29.0345,-0.11,856.85025,25.1895,0.8,58.75115000000005,-3.9299999999999997,17,7
18,37.3,920.9944,29.0345,-0.11,856.85025,25.1895,0.8,923.89785,29.0235,-0.1,859.3692,25.2695,0.75,59.14415000000008,-3.8450000000000024,17,7
18,37.4,923.89785,29.0235,-0.1,859.3692,25.2695,0.75,926.8002,29.0135,-0.1,861.89615,25.344,0.7,59.52864999999997,-3.753999999999998,17,7
18,37.5,926.8002,29.0135,-0.1,861.89615,25.344,0.7,929.70155,29.003,-0.16,864.43055,25.414,0.75,59.904049999999984,-3.6694999999999993,17,7
18,37.6,929.70155,29.003,-0.16,864.43055,25.414,0.75,932.60185,28.987,-0.16,866.97195,25.4885,0.75,60.27099999999996,-3.5889999999999986,17,7
18,37.7,932.60185,28.987,-0.16,866.97195,25.4885,0.75,935.50055,28.9715,-0.11,869.5208,25.5635,0.69,60.62990000000002,-3.4985,17,7
18,37.8,935.50055,28.9715,-0.11,869.5208,25.5635,0.69,938.3977,28.961,-0.15,872.07715,25.6325,0.7,60.97974999999997,-3.4079999999999977,17,7
18,37.9,938.3977,28.961,-0.15,872.07715,25.6325,0.7,941.2938,28.945999999999998,-0.21,874.6404,25.7025,0.65,61.320550000000026,-3.3284999999999982,17,7
18,38.0,941.2938,28.945999999999998,-0.21,874.6404,25.7025,0.65,944.1884,28.9255,-0.15,877.21065,25.7675,0.64,61.65340000000003,-3.2434999999999974,17,7
18,38.1,944.1884,28.9255,-0.15,877.21065,25.7675,0.64,947.08095,28.91,-0.15,879.7874,25.8315,0.64,61.977750000000015,-3.1580000000000013,17,7
18,38.2,947.08095,28.91,-0.15,879.7874,25.8315,0.64,949.97195,28.895,-0.16,882.37055,25.8955,0.6,62.29354999999998,-3.078500000000002,17,7
18,38.3,949.97195,28.895,-0.16,882.37055,25.8955,0.6,952.86145,28.879,-0.15,884.9601,25.955,0.54,62.60140000000001,-2.999500000000001,17,7
18,38.4,952.86145,28.879,-0.15,884.9601,25.955,0.54,955.74935,28.864,-0.15,887.5556,26.0095,0.54,62.90134999999998,-2.924000000000003,17,7
