run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
20,105.2,2623.41,25.124000000000002,-0.19,2582.3159,23.419,-0.09,2625.9224,25.105,-0.28,2584.6578,23.4105,0.01,36.0940999999998,-1.7050000000000018,34,49
20,105.3,2625.9224,25.105,-0.28,2584.6578,23.4105,0.01,2628.4329,25.0765,-0.08,2586.99885,23.4115,0.01,36.26459999999997,-1.6945000000000014,34,49
20,105.4,2628.4329,25.0765,-0.08,2586.99885,23.4115,0.01,2630.94055,25.068,-0.08,2589.34,23.4125,0.11,36.43404999999984,-1.6649999999999991,34,49
20,105.5,2630.94055,25.068,-0.08,2589.34,23.4125,0.11,2633.44735,25.06,-0.09,2591.68125,23.4235,0.01,36.60054999999966,-1.6555,34,49
20,105.6,2633.44735,25.06,-0.09,2591.68125,23.4235,0.01,2635.95335,25.0515,0.01,2594.0236,23.4245,0.01,36.766099999999824,-1.636499999999998,34,49
20,105.7,2635.95335,25.0515,0.01,2594.0236,23.4245,0.01,2638.4585,25.053,-0.19,2596.36605,23.4255,0.01,36.929749999999785,-1.6270000000000024,34,49
20,105.8,2638.4585,25.053,-0.19,2596.36605,23.4255,0.01,2640.9638,25.0335,-0.09,2598.7086,23.426,0.0,37.0924500000001,-1.6275000000000013,34,49
20,105.9,2640.9638,25.0335,-0.09,2598.7086,23.426,0.0,2643.46715,25.024,-0.3,2601.0512,23.426,-0.1,37.25520000000006,-1.6075000000000017,34,49
20,106.0,2643.46715,25.024,-0.3,2601.0512,23.426,-0.1,2645.96955,24.9945,-0.3,2603.3938,23.416,-0.2,37.415950000000066,-1.5980000000000025,34,49
20,106.1,2645.96955,24.9945,-0.3,2603.3938,23.416,-0.2,2648.469,24.964000000000002,-0.31,2605.7354,23.3955,-0.11,37.57574999999997,-1.5784999999999982,34,49
20,106.2,2648.469,24.964000000000002,-0.31,2605.7354,23.3955,-0.11,2650.9654,24.9335,-0.41,2608.07495,23.385,-0.2,37.733600000000024,-1.5685000000000038,34,49
20,106.3,2650.9654,24.9335,-0.41,2608.07495,23.385,-0.2,2653.45875,24.8925,-0.51,2610.41345,23.3645,-0.3,37.89044999999987,-1.548499999999997,34,49
20,106.4,2653.45875,24.8925,-0.51,2610.41345,23.3645,-0.3,2655.948,24.8415,-0.41,2612.7499,23.334,-0.21,38.04529999999977,-1.5279999999999987,34,49
20,106.5,2655.948,24.8415,-0.41,2612.7499,23.334,-0.21,2658.43215,24.8005,-0.4,2615.0833,23.313000000000002,-0.2,38.19810000000007,-1.5075000000000003,34,49
20,106.6,2658.43215,24.8005,-0.4,2615.0833,23.313000000000002,-0.2,2660.9122,24.7605,-0.3,2617.4146,23.2925,-0.2,38.34885000000031,-1.4874999999999972,34,49
20,106.7,2660.9122,24.7605,-0.3,2617.4146,23.2925,-0.2,2663.38825,24.7305,-0.19,2619.74385,23.2725,-0.1,38.49760000000015,-1.468,34,49
20,106.8,2663.38825,24.7305,-0.19,2619.74385,23.2725,-0.1,2665.8613,24.711,-0.19,2622.0711,23.2625,-0.1,38.64440000000013,-1.4579999999999984,34,49
20,106.9,2665.8613,24.711,-0.19,2622.0711,23.2625,-0.1,2668.3324,24.691999999999997,0.01,2624.39735,23.253,0.01,38.79019999999991,-1.4484999999999992,34,49
20,107.0,2668.3324,24.691999999999997,0.01,2624.39735,23.253,0.01,2670.8016,24.6935,0.13,2626.72265,23.254,0.11,38.93504999999959,-1.4389999999999965,34,49
20,107.1,2670.8016,24.6935,0.13,2626.72265,23.254,0.11,2673.27095,24.706,0.32,2629.04805,23.265,0.22,39.07894999999962,-1.439499999999999,34,49
20,107.2,2673.27095,24.706,0.32,2629.04805,23.265,0.22,2675.74155,24.7385,0.44,2631.37455,23.287,0.22,39.22290000000021,-1.440999999999999,34,49
20,107.3,2675.74155,24.7385,0.44,2631.37455,23.287,0.22,2678.2154,24.781999999999996,0.63,2633.70325,23.3085,0.22,39.36700000000019,-1.4514999999999993,34,49
20,107.4,2678.2154,24.781999999999996,0.63,2633.70325,23.3085,0.22,2680.6936,24.8455,0.84,2636.0341,23.3305,0.32,39.51215000000002,-1.4734999999999978,34,49
20,107.5,2680.6936,24.8455,0.84,2636.0341,23.3305,0.32,2683.17815,24.9295,0.85,2638.36715,23.362,0.31,39.65950000000021,-1.5150000000000006,34,49
20,107.6,2683.17815,24.9295,0.85,2638.36715,23.362,0.31,2685.6711,25.014,1.04,2640.70335,23.3935,0.31,39.81100000000015,-1.5675000000000026,34,49
20,107.7,2685.6711,25.014,1.04,2640.70335,23.3935,0.31,2688.1725,25.118000000000002,1.04,2643.0427,23.425,0.21,39.96775000000025,-1.6204999999999998,34,49
20,107.8,2688.1725,25.118000000000002,1.04,2643.0427,23.425,0.21,2690.6843,25.221999999999998,1.04,2645.3852,23.445999999999998,0.21,40.12980000000016,-1.6930000000000014,34,49
20,107.9,2690.6843,25.221999999999998,1.04,2645.3852,23.445999999999998,0.21,2693.2065,25.326,1.03,2647.7298,23.4665,0.2,40.299099999999726,-1.7759999999999998,34,49
20,108.0,2693.2065,25.326,1.03,2647.7298,23.4665,0.2,2695.7391,25.429000000000002,1.03,2650.07645,23.4865,0.21,40.47669999999971,-1.8595000000000006,34,49
20,108.1,2695.7391,25.429000000000002,1.03,2650.07645,23.4865,0.21,2698.282,25.5315,1.02,2652.4251,23.506999999999998,0.1,40.66264999999976,-1.9425000000000026,34,49
20,108.2,2698.282,25.5315,1.02,2652.4251,23.506999999999998,0.1,2700.83515,25.6335,0.92,2654.7758,23.517,0.1,40.85690000000022,-2.0245000000000033,34,49
20,108.3,2700.83515,25.6335,0.92,2654.7758,23.517,0.1,2703.3985,25.725,0.81,2657.1275,23.5265,0.1,41.059349999999995,-2.116500000000002,34,49
