run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
7,0.0,166.02,19.89,1.19,98.95,20.139,1.19,168.00900000000001,20.009,1.5,100.9639,20.258,1.5,62.07000000000001,0.24899999999999878,41,29
7,0.1,168.00900000000001,20.009,1.5,100.9639,20.258,1.5,170.0099,20.159000000000002,1.8,102.9897,20.408,1.7,62.04510000000002,0.24899999999999878,41,29
7,0.2,170.0099,20.159000000000002,1.8,102.9897,20.408,1.7,172.0258,20.3395,2.1,105.0305,20.5785,2.1,62.02019999999999,0.24899999999999878,41,29
7,0.3,172.0258,20.3395,2.1,105.0305,20.5785,2.1,174.05975,20.55,2.21,107.08835,20.789,2.21,61.9953,0.23899999999999721,41,29
7,0.4,174.05975,20.55,2.21,107.08835,20.789,2.21,176.11475,20.7705,2.3,109.16725,21.01,2.3,61.9714,0.23900000000000077,41,29
7,0.5,176.11475,20.7705,2.3,109.16725,21.01,2.3,178.1918,21.0005,2.39,111.26825,21.24,2.49,61.94749999999999,0.23950000000000315,41,29
7,0.6,178.1918,21.0005,2.39,111.26825,21.24,2.49,180.29185,21.2395,2.48,113.39225,21.489,2.38,61.923550000000006,0.2394999999999996,41,29
7,0.7,180.29185,21.2395,2.48,113.39225,21.489,2.38,182.4158,21.4875,2.37,115.54115,21.7275,2.37,61.89960000000001,0.24950000000000117,41,29
7,0.8,182.4158,21.4875,2.37,115.54115,21.7275,2.37,184.56455,21.7245,2.36,117.7139,21.9645,2.36,61.87464999999999,0.23999999999999844,41,29
7,0.9,184.56455,21.7245,2.36,117.7139,21.9645,2.36,186.737,21.9605,2.14,119.91035,22.2005,2.25,61.85065,0.240000000000002,41,29
7,1.0,186.737,21.9605,2.14,119.91035,22.2005,2.25,188.93305,22.1745,2.14,122.1304,22.425,2.13,61.82665,0.240000000000002,41,29
7,1.1,188.93305,22.1745,2.14,122.1304,22.425,2.13,191.1505,22.388,1.92,124.3729,22.6385,2.02,61.802650000000014,0.2505000000000024,41,29
7,1.2,191.1505,22.388,1.92,124.3729,22.6385,2.02,193.3893,22.58,1.81,126.63675,22.8405,1.81,61.77759999999999,0.25049999999999883,41,29
7,1.3,193.3893,22.58,1.81,126.63675,22.8405,1.81,195.6473,22.761,1.7,128.9208,23.022,1.7,61.752549999999985,0.2605000000000004,41,29
7,1.4,195.6473,22.761,1.7,128.9208,23.022,1.7,197.9234,22.930999999999997,1.49,131.22299999999998,23.191999999999997,1.6,61.72649999999999,0.26099999999999923,41,29
7,1.5,197.9234,22.930999999999997,1.49,131.22299999999998,23.191999999999997,1.6,200.2165,23.08,1.49,133.5422,23.3515,1.48,61.7004,0.26099999999999923,41,29
7,1.6,200.2165,23.08,1.49,133.5422,23.3515,1.48,202.5245,23.2285,1.28,135.87735,23.5,1.29,61.67429999999999,0.2715000000000032,41,29
7,1.7,202.5245,23.2285,1.28,135.87735,23.5,1.29,204.84735,23.357,1.28,138.22735,23.6285,1.38,61.64714999999998,0.27149999999999963,41,29
7,1.8,204.84735,23.357,1.28,138.22735,23.6285,1.38,207.18305,23.485,1.28,140.5902,23.7665,1.29,61.620000000000005,0.27149999999999963,41,29
7,1.9,207.18305,23.485,1.28,140.5902,23.7665,1.29,209.53155,23.613000000000003,1.28,142.96685,23.895,1.38,61.59285,0.2815000000000012,41,29
7,2.0,209.53155,23.613000000000003,1.28,142.96685,23.895,1.38,211.89285,23.741,1.49,145.35635,24.033,1.5,61.564700000000016,0.2819999999999965,41,29
7,2.1,211.89285,23.741,1.49,145.35635,24.033,1.5,214.26695,23.89,1.7,147.75965,24.1825,1.8,61.53650000000002,0.2920000000000016,41,29
7,2.2,214.26695,23.89,1.7,147.75965,24.1825,1.8,216.65595,24.06,2.02,150.1779,24.3625,2.01,61.507300000000015,0.2925000000000004,41,29
7,2.3,216.65595,24.06,2.02,150.1779,24.3625,2.01,219.06195,24.2615,2.22,152.61415,24.5635,2.32,61.478049999999996,0.302500000000002,41,29
7,2.4,219.06195,24.2615,2.22,152.61415,24.5635,2.32,221.4881,24.484,2.33,155.0705,24.796,2.44,61.4478,0.3019999999999996,41,29
