run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
20,110.4,2755.8185,26.799,0.07,2715.6199,28.4085,-0.42,2758.4984,26.805999999999997,-0.14,2718.46075,28.366,-0.53,35.198599999999715,1.6095000000000006,30,49
20,110.5,2758.4984,26.805999999999997,-0.14,2718.46075,28.366,-0.53,2761.179,26.791999999999998,-0.45,2721.29735,28.3135,-0.73,35.03764999999976,1.5600000000000023,30,49
20,110.6,2761.179,26.791999999999998,-0.45,2721.29735,28.3135,-0.73,2763.8582,26.747,-0.66,2724.1287,28.24,-0.95,34.88165000000026,1.5215000000000032,30,49
20,110.7,2763.8582,26.747,-0.66,2724.1287,28.24,-0.95,2766.5329,26.6815,-0.86,2726.9527,28.1455,-1.04,34.729499999999916,1.4929999999999986,30,49
20,110.8,2766.5329,26.6815,-0.86,2726.9527,28.1455,-1.04,2769.20105,26.595,-0.96,2729.76725,28.0415,-1.05,34.58020000000033,1.4639999999999986,30,49
20,110.9,2769.20105,26.595,-0.96,2729.76725,28.0415,-1.05,2771.86055,26.4985,-1.17,2732.5714,27.936999999999998,-1.25,34.43380000000025,1.4465000000000003,30,49
20,111.0,2771.86055,26.4985,-1.17,2732.5714,27.936999999999998,-1.25,2774.5104,26.381999999999998,-1.05,2735.3651,27.8125,-1.13,34.28915000000006,1.4384999999999977,30,49
20,111.1,2774.5104,26.381999999999998,-1.05,2735.3651,27.8125,-1.13,2777.1486,26.2765,-1.05,2738.14635,27.699,-1.13,34.145300000000134,1.430500000000002,30,49
20,111.2,2777.1486,26.2765,-1.05,2738.14635,27.699,-1.13,2779.77625,26.1715,-1.04,2740.91625,27.586,-1.02,34.002250000000004,1.422500000000003,30,49
20,111.3,2779.77625,26.1715,-1.04,2740.91625,27.586,-1.02,2782.3934,26.068,-0.82,2743.67485,27.484,-0.91,33.85999999999967,1.4144999999999968,30,49
20,111.4,2782.3934,26.068,-0.82,2743.67485,27.484,-0.91,2785.0002,25.9855,-0.82,2746.42325,27.393,-0.8,33.71855000000005,1.4160000000000004,30,49
20,111.5,2785.0002,25.9855,-0.82,2746.42325,27.393,-0.8,2787.59875,25.904,-0.61,2749.16255,27.3125,-0.8,33.576950000000124,1.4075000000000024,30,49
20,111.6,2787.59875,25.904,-0.61,2749.16255,27.3125,-0.8,2790.18915,25.843000000000004,-0.6,2751.8938,27.2325,-0.7,33.4362000000001,1.4085,30,49
20,111.7,2790.18915,25.843000000000004,-0.6,2751.8938,27.2325,-0.7,2792.77345,25.7825,-0.6,2754.61705,27.1625,-0.69,33.295350000000326,1.3894999999999982,30,49
20,111.8,2792.77345,25.7825,-0.6,2754.61705,27.1625,-0.69,2795.3517,25.7225,-0.5,2757.3333,27.093000000000004,-0.69,33.1564000000003,1.3800000000000026,30,49
20,111.9,2795.3517,25.7225,-0.5,2757.3333,27.093000000000004,-0.69,2797.92395,25.673000000000002,-0.39,2760.0426,27.0235,-0.6,33.01840000000038,1.3705000000000034,30,49
20,112.0,2797.92395,25.673000000000002,-0.39,2760.0426,27.0235,-0.6,2800.49125,25.6335,-0.5,2762.74495,26.964000000000002,-0.59,32.88134999999966,1.3504999999999967,30,49
20,112.1,2800.49125,25.6335,-0.5,2762.74495,26.964000000000002,-0.59,2803.0546,25.584,-0.39,2765.44135,26.9045,-0.59,32.74630000000025,1.3305000000000007,30,49
20,112.2,2803.0546,25.584,-0.39,2765.44135,26.9045,-0.59,2805.613,25.545,-0.39,2768.1318,26.8455,-0.6,32.61324999999988,1.3204999999999991,30,49
20,112.3,2805.613,25.545,-0.39,2768.1318,26.8455,-0.6,2808.1675,25.5055,-0.4,2770.81635,26.7855,-0.69,32.48119999999972,1.3004999999999995,30,49
20,112.4,2808.1675,25.5055,-0.4,2770.81635,26.7855,-0.69,2810.71805,25.465999999999998,-0.39,2773.4949,26.715999999999998,-0.6,32.35114999999996,1.2799999999999976,30,49
20,112.5,2810.71805,25.465999999999998,-0.39,2773.4949,26.715999999999998,-0.6,2813.26465,25.4265,-0.39,2776.1665,26.6565,-0.6,32.223149999999805,1.25,30,49
20,112.6,2813.26465,25.4265,-0.39,2776.1665,26.6565,-0.6,2815.8073,25.386999999999997,-0.4,2778.83215,26.5965,-0.7,32.09815000000026,1.2300000000000004,30,49
