run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
7,70.6,2245.3554,37.502,-2.28,2228.9112,32.2865,-0.77,2249.1056,37.2735,-3.22,2232.13985,32.2095,-1.5,11.4442,-5.2155,49,23
7,70.7,2249.1056,37.2735,-3.22,2232.13985,32.2095,-1.5,2252.83295,36.952,-3.83,2235.3608,32.06,-2.31,11.96575,-5.064,49,23
7,70.8,2252.83295,36.952,-3.83,2235.3608,32.06,-2.31,2256.52815,36.569,-4.55,2238.5668,31.8285,-2.93,12.47215,-4.892,49,23
7,70.9,2256.52815,36.569,-4.55,2238.5668,31.8285,-2.93,2260.18505,36.1145,-5.04,2241.74965,31.5355,-3.43,12.96135,-4.7405,49,23
7,71,2260.18505,36.1145,-5.04,2241.74965,31.5355,-3.43,2263.7965,35.6105,-5.33,2244.9032,31.1925,-3.72,13.4354,-4.579,49,23
7,71.1,2263.7965,35.6105,-5.33,2244.9032,31.1925,-3.72,2267.35755,35.0775,-5.41,2248.02245,30.82,-3.91,13.8933,-4.418,49,23
7,71.2,2267.35755,35.0775,-5.41,2248.02245,30.82,-3.91,2270.8653,34.5365,-5.38,2251.10445,30.4295,-3.88,14.3351,-4.2575,49,23
7,71.3,2270.8653,34.5365,-5.38,2251.10445,30.4295,-3.88,2274.31895,33.998,-5.26,2254.1474,30.0415,-3.96,14.76085,-4.107,49,23
7,71.4,2274.31895,33.998,-5.26,2254.1474,30.0415,-3.96,2277.71875,33.4725,-5.13,2257.15155,29.6455,-3.63,15.17155,-3.9565,49,23
7,71.5,2277.71875,33.4725,-5.13,2257.15155,29.6455,-3.63,2281.066,32.96,-4.69,2260.1161,29.2825,-3.5,15.5672,-3.827,49,23
7,71.6,2281.066,32.96,-4.69,2260.1161,29.2825,-3.5,2284.362,32.491,-4.46,2263.04435,28.932,-3.28,15.9499,-3.6775,49,23
7,71.7,2284.362,32.491,-4.46,2263.04435,28.932,-3.28,2287.6111,32.045,-4.13,2265.93755,28.6045,-2.95,16.31765,-3.559,49,23
7,71.8,2287.6111,32.045,-4.13,2265.93755,28.6045,-2.95,2290.8156,31.6315,-3.71,2268.798,28.3095,-2.73,16.67355,-3.4405,49,23
7,71.9,2290.8156,31.6315,-3.71,2268.798,28.3095,-2.73,2293.97875,31.2605,-3.39,2271.62895,28.0365,-2.52,17.0176,-3.322,49,23
7,72,2293.97875,31.2605,-3.39,2271.62895,28.0365,-2.52,2297.1048,30.9215,-3.07,2274.4326,27.785,-2.3,17.3498,-3.224,49,23
7,72.1,2297.1048,30.9215,-3.07,2274.4326,27.785,-2.3,2300.19695,30.614,-2.86,2277.2111,27.555,-2.19,17.6722,-3.1365,49,23
7,72.2,2300.19695,30.614,-2.86,2277.2111,27.555,-2.19,2303.25835,30.328,-2.65,2279.9666,27.336,-1.98,17.98585,-3.059,49,23
7,72.3,2303.25835,30.328,-2.65,2279.9666,27.336,-1.98,2306.29115,30.0625,-2.55,2282.7002,27.1375,-1.98,18.29175,-2.992,49,23
