run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
21,0.0,291.28,15.2925,1.02,219.75,19.654,1.24,292.80925,15.395,1.28,221.7154,19.778,1.6,66.52999999999997,4.3614999999999995,17,18
21,0.1,292.80925,15.395,1.28,221.7154,19.778,1.6,294.34875,15.5225,1.43,223.6932,19.9375,1.85,66.09385000000003,4.382999999999999,17,18
21,0.2,294.34875,15.5225,1.43,223.6932,19.9375,1.85,295.901,15.665999999999999,1.58,225.68695,20.123,2.0,65.65555,4.414999999999999,17,18
21,0.3,295.901,15.665999999999999,1.58,225.68695,20.123,2.0,297.4676,15.824000000000002,1.73,227.69925,20.323,2.15,65.21405000000001,4.4570000000000025,17,18
21,0.4,297.4676,15.824000000000002,1.73,227.69925,20.323,2.15,299.05,15.997,1.82,229.73155,20.538,2.24,64.76835,4.498999999999999,17,18
21,0.5,299.05,15.997,1.82,229.73155,20.538,2.24,300.6497,16.1785,1.81,231.78535,20.761999999999997,2.28,64.31845000000001,4.541,17,18
21,0.6,300.6497,16.1785,1.81,231.78535,20.761999999999997,2.28,302.26755,16.36,1.76,233.86155,20.9895,2.27,63.86435,4.583499999999997,17,18
21,0.7,302.26755,16.36,1.76,233.86155,20.9895,2.27,303.90355,16.535999999999998,1.75,235.9605,21.217,2.21,63.406000000000034,4.6295,17,18
21,0.8,303.90355,16.535999999999998,1.75,235.9605,21.217,2.21,305.55715,16.7105,1.69,238.0822,21.4375,2.04,62.94305,4.681000000000001,17,18
21,0.9,305.55715,16.7105,1.69,238.0822,21.4375,2.04,307.2282,16.8795,1.57,240.22595,21.642,1.93,62.47494999999998,4.727,17,18
21,1.0,307.2282,16.8795,1.57,240.22595,21.642,1.93,308.91615,17.037,1.53,242.39015,21.835,1.82,62.002250000000004,4.762499999999999,17,18
21,1.1,308.91615,17.037,1.53,242.39015,21.835,1.82,310.61985,17.1895,1.41,244.57365,22.017,1.61,61.52600000000001,4.798000000000002,17,18
21,1.2,310.61985,17.1895,1.41,244.57365,22.017,1.61,312.3388,17.33,1.26,246.77535,22.178,1.45,61.0462,4.827500000000001,17,18
21,1.3,312.3388,17.33,1.26,246.77535,22.178,1.45,314.0718,17.4555,1.14,248.99315,22.3225,1.35,60.56344999999999,4.8480000000000025,17,18
21,1.4,314.0718,17.4555,1.14,248.99315,22.3225,1.35,315.81735,17.57,1.09,251.2254,22.456999999999997,1.18,60.07864999999998,4.867000000000001,17,18
21,1.5,315.81735,17.57,1.09,251.2254,22.456999999999997,1.18,317.57435,17.679000000000006,1.04,253.4711,22.5745,1.08,59.59194999999997,4.886999999999997,17,18
21,1.6,317.57435,17.679000000000006,1.04,253.4711,22.5745,1.08,319.34225,17.783,0.99,255.72855,22.6825,0.97,59.103249999999974,4.895499999999995,17,18
21,1.7,319.34225,17.783,0.99,255.72855,22.6825,0.97,321.12055,17.882,0.93,257.9968,22.78,0.92,58.613699999999966,4.8995,17,18
21,1.8,321.12055,17.882,0.93,257.9968,22.78,0.92,322.90875,17.975,0.99,260.2748,22.872,0.92,58.12374999999997,4.898,17,18
21,1.9,322.90875,17.975,0.99,260.2748,22.872,0.92,324.70625,18.074,1.09,262.562,22.964000000000002,0.98,57.63394999999997,4.8969999999999985,17,18
21,2.0,324.70625,18.074,1.09,262.562,22.964000000000002,0.98,326.51365,18.183,1.2,264.8584,23.061999999999998,1.18,57.14425,4.890000000000001,17,18
21,2.1,326.51365,18.183,1.2,264.8584,23.061999999999998,1.18,328.33195,18.303,1.41,267.1646,23.1805,1.4,56.65524999999997,4.878999999999998,17,18
21,2.2,328.33195,18.303,1.41,267.1646,23.1805,1.4,330.16225,18.4435,1.67,269.48265,23.3205,1.61,56.16735,4.877499999999998,17,18
21,2.3,330.16225,18.4435,1.67,269.48265,23.3205,1.61,332.0066,18.6105,1.82,271.8147,23.480999999999998,1.76,55.67959999999999,4.876999999999999,17,18
21,2.4,332.0066,18.6105,1.82,271.8147,23.480999999999998,1.76,333.86765,18.7925,1.88,274.1628,23.6575,1.87,55.191899999999976,4.8705,17,18
21,2.5,333.86765,18.7925,1.88,274.1628,23.6575,1.87,335.7469,18.9805,1.98,276.52855,23.8445,1.86,54.70485000000002,4.864999999999998,17,18
21,2.6,335.7469,18.9805,1.98,276.52855,23.8445,1.86,337.64495,19.1785,1.92,278.913,24.031,1.76,54.21834999999999,4.864000000000001,17,18
21,2.7,337.64495,19.1785,1.92,278.913,24.031,1.76,339.5628,19.37,1.81,281.3161,24.2075,1.6,53.73194999999998,4.852499999999999,17,18
21,2.8,339.5628,19.37,1.81,281.3161,24.2075,1.6,341.4998,19.5515,1.65,283.73685,24.366999999999997,1.38,53.246699999999976,4.837499999999999,17,18
