run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
3,0.0,364.4,19.4895,1.09,313.61,16.8995,0.97,366.34895,19.5985,1.49,315.29995,16.997,1.28,45.789999999999964,-2.59,53,38
3,0.1,366.34895,19.5985,1.49,315.29995,16.997,1.28,368.3088,19.748,1.7,316.99965,17.125,1.49,46.04899999999998,-2.6015000000000015,53,38
3,0.2,368.3088,19.748,1.7,316.99965,17.125,1.49,370.2836,19.918,2.0,318.71215,17.274,1.69,46.309150000000045,-2.623000000000001,53,38
3,0.3,370.2836,19.918,2.0,318.71215,17.274,1.69,372.2754,20.1185,2.1,320.43955,17.442999999999998,1.79,46.57144999999997,-2.6439999999999984,53,38
3,0.4,372.2754,20.1185,2.1,320.43955,17.442999999999998,1.79,374.28725,20.3285,2.3,322.18385,17.6215,1.98,46.83584999999999,-2.675500000000003,53,38
3,0.5,374.28725,20.3285,2.3,322.18385,17.6215,1.98,376.3201,20.558000000000003,2.39,323.94599999999997,17.82,1.97,47.103399999999965,-2.706999999999997,53,38
3,0.6,376.3201,20.558000000000003,2.39,323.94599999999997,17.82,1.97,378.3759,20.796999999999997,2.29,325.728,18.0175,2.07,47.374100000000055,-2.738000000000003,53,38
3,0.7,378.3759,20.796999999999997,2.29,325.728,18.0175,2.07,380.4556,21.0255,2.36,327.52975,18.2245,1.96,47.64789999999999,-2.7794999999999987,53,38
3,0.8,380.4556,21.0255,2.36,327.52975,18.2245,1.96,382.55815,21.261999999999997,2.36,329.3522,18.4205,1.95,47.925850000000025,-2.801000000000002,53,38
3,0.9,382.55815,21.261999999999997,2.36,329.3522,18.4205,1.95,384.68435,21.498,2.15,331.19425,18.615,1.84,48.20595000000003,-2.8414999999999964,53,38
3,1.0,384.68435,21.498,2.15,331.19425,18.615,1.84,386.83415,21.7125,2.13,333.05575,18.799,1.82,48.490099999999984,-2.8830000000000027,53,38
3,1.1,386.83415,21.7125,2.13,333.05575,18.799,1.82,389.0054,21.926,1.93,334.93565,18.9815,1.62,48.77840000000003,-2.913499999999999,53,38
3,1.2,389.0054,21.926,1.93,334.93565,18.9815,1.62,391.19800000000004,22.1185,1.81,336.8338,19.1435,1.51,49.06975,-2.944499999999998,53,38
3,1.3,391.19800000000004,22.1185,1.81,336.8338,19.1435,1.51,393.40985,22.2995,1.71,338.74815,19.2945,1.4,49.36420000000004,-2.9750000000000014,53,38
3,1.4,393.40985,22.2995,1.71,338.74815,19.2945,1.4,395.6398,22.47,1.59,340.6776,19.4345,1.29,49.661699999999996,-3.004999999999999,53,38
3,1.5,395.6398,22.47,1.59,340.6776,19.4345,1.29,397.8868,22.6295,1.49,342.62105,19.564,1.19,49.962199999999996,-3.035499999999999,53,38
3,1.6,397.8868,22.6295,1.49,342.62105,19.564,1.19,400.14975,22.7785,1.39,344.57745,19.683,1.19,50.26574999999997,-3.0655,53,38
3,1.7,400.14975,22.7785,1.39,344.57745,19.683,1.19,402.4276,22.9175,1.38,346.54575,19.8015,1.09,50.572299999999984,-3.0955000000000013,53,38
3,1.8,402.4276,22.9175,1.38,346.54575,19.8015,1.09,404.71935,23.0555,1.39,348.5259,19.91,1.08,50.881849999999986,-3.1159999999999997,53,38
3,1.9,404.71935,23.0555,1.39,348.5259,19.91,1.08,407.0249,23.19400000000001,1.38,350.5169,20.0185,1.09,51.19345000000004,-3.1454999999999984,53,38
3,2.0,407.0249,23.19400000000001,1.38,350.5169,20.0185,1.09,409.3443,23.3325,1.49,352.51875,20.127,1.29,51.50799999999998,-3.17550000000001,53,38
3,2.1,409.3443,23.3325,1.49,352.51875,20.127,1.29,411.67755,23.482,1.8,354.53145,20.256,1.4,51.825549999999964,-3.2055000000000007,53,38
3,2.2,411.67755,23.482,1.8,354.53145,20.256,1.4,414.02575,23.662,2.01,356.55705,20.396,1.71,52.14609999999999,-3.225999999999999,53,38
3,2.3,414.02575,23.662,2.01,356.55705,20.396,1.71,416.39195,23.8635,2.33,358.59665,20.566999999999997,1.82,52.46870000000001,-3.2659999999999982,53,38
3,2.4,416.39195,23.8635,2.33,358.59665,20.566999999999997,1.82,418.7783,24.096,2.43,360.65335,20.749000000000002,2.02,52.7953,-3.2965000000000018,53,38
3,2.5,418.7783,24.096,2.43,360.65335,20.749000000000002,2.02,421.1879,24.339000000000002,2.54,362.72825,20.9515,2.13,53.12495000000001,-3.3469999999999978,53,38
3,2.6,421.1879,24.339000000000002,2.54,362.72825,20.9515,2.13,423.6218,24.5925,2.52,364.8234,21.1645,2.12,53.45965000000001,-3.387500000000003,53,38
3,2.7,423.6218,24.5925,2.52,364.8234,21.1645,2.12,426.08105,24.845,2.42,366.93985,21.377,2.02,53.798400000000015,-3.428000000000001,53,38
3,2.8,426.08105,24.845,2.42,366.93985,21.377,2.02,428.56555,25.087,2.21,369.07755,21.579,1.91,54.141200000000026,-3.468,53,38
3,2.9,428.56555,25.087,2.21,369.07755,21.579,1.91,431.07425,25.308000000000003,1.99,371.23545,21.7695,1.69,54.488,-3.507999999999999,53,38
3,3.0,431.07425,25.308000000000003,1.99,371.23545,21.7695,1.69,433.60505,25.506999999999998,1.67,373.4124,21.939,1.49,54.83879999999999,-3.5385000000000026,53,38
3,3.1,433.60505,25.506999999999998,1.67,373.4124,21.939,1.49,436.15575,25.674,1.25,375.6063,22.0875,1.16,55.192650000000015,-3.567999999999998,53,38
3,3.2,436.15575,25.674,1.25,375.6063,22.0875,1.16,438.72315,25.7995,0.94,377.81505,22.204,0.85,55.549450000000036,-3.586500000000001,53,38
3,3.3,438.72315,25.7995,0.94,377.81505,22.204,0.85,441.3031,25.8935,0.62,380.03545,22.289,0.54,55.90809999999999,-3.5954999999999977,53,38
3,3.4,441.3031,25.8935,0.62,380.03545,22.289,0.54,443.89245,25.9555,0.11,382.26435,22.343000000000004,0.23,56.267649999999946,-3.604499999999998,53,38
3,3.5,443.89245,25.9555,0.11,382.26435,22.343000000000004,0.23,446.48800000000006,25.9665,-0.2,384.49865,22.366,0.02,56.62810000000002,-3.612499999999997,53,38
3,3.6,446.48800000000006,25.9665,-0.2,384.49865,22.366,0.02,449.08465,25.9465,-0.51,386.73525,22.368000000000002,-0.29,56.98935000000006,-3.6005000000000003,53,38
3,3.7,449.08465,25.9465,-0.51,386.73525,22.368000000000002,-0.29,451.6793,25.8955,-0.81,388.97205,22.3395,-0.48,57.3494,-3.5784999999999982,53,38
3,3.8,451.6793,25.8955,-0.81,388.97205,22.3395,-0.48,454.26885,25.8145,-1.01,391.20599999999996,22.291,-0.69,57.70724999999999,-3.5559999999999974,53,38
3,3.9,454.26885,25.8145,-1.01,391.20599999999996,22.291,-0.69,456.8503,25.713,-1.21,393.4351,22.221999999999998,-0.78,58.062850000000026,-3.5234999999999985,53,38
3,4.0,456.8503,25.713,-1.21,393.4351,22.221999999999998,-0.78,459.4216,25.592,-1.3,395.6573,22.144000000000002,-0.88,58.41520000000003,-3.491000000000003,53,38
3,4.1,459.4216,25.592,-1.3,395.6573,22.144000000000002,-0.88,461.9808,25.462,-1.4,397.8717,22.055999999999997,-0.87,58.76429999999999,-3.447999999999997,53,38
3,4.2,461.9808,25.462,-1.4,397.8717,22.055999999999997,-0.87,464.527,25.322,-1.38,400.0773,21.969,-0.87,59.10910000000001,-3.4060000000000024,53,38
3,4.3,464.527,25.322,-1.38,400.0773,21.969,-0.87,467.0592,25.1835,-1.47,402.2742,21.8825,-0.85,59.44970000000001,-3.352999999999998,53,38
3,4.4,467.0592,25.1835,-1.47,402.2742,21.8825,-0.85,469.57755,25.035999999999998,-1.37,404.46245,21.7975,-0.85,59.78499999999997,-3.3009999999999984,53,38
3,4.5,469.57755,25.035999999999998,-1.37,404.46245,21.7975,-0.85,472.08115,24.8995,-1.36,406.6422,21.713,-0.63,60.115099999999984,-3.2384999999999984,53,38
3,4.6,472.08115,24.8995,-1.36,406.6422,21.713,-0.63,474.5711,24.764,-1.24,408.8135,21.65,-0.62,60.43894999999998,-3.1864999999999988,53,38
3,4.7,474.5711,24.764,-1.24,408.8135,21.65,-0.62,477.0475,24.64,-1.14,410.9785,21.5875,-0.42,60.757600000000025,-3.1140000000000008,53,38
3,4.8,477.0475,24.64,-1.14,410.9785,21.5875,-0.42,479.5115,24.5265,-1.12,413.13725,21.546,-0.4,61.06900000000002,-3.052500000000002,53,38
