run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
18,8.2,242.07,24.0675,-0.19,217.89495,24.975,0.52,244.47675,24.0485,-0.13,220.39245,25.0265,0.57,19.17505,0.9075000000000024,11,16
18,8.3,244.47675,24.0485,-0.13,220.39245,25.0265,0.57,246.8816,24.035,-0.09,222.8951,25.0835,0.62,19.084300000000013,0.977999999999998,11,16
18,8.4,246.8816,24.035,-0.09,222.8951,25.0835,0.62,249.2851,24.026,-0.08,225.40345,25.1455,0.62,18.986499999999978,1.0485000000000007,11,16
18,8.5,249.2851,24.026,-0.08,225.40345,25.1455,0.62,251.6877,24.018,-0.04,227.918,25.2075,0.61,18.881650000000008,1.1194999999999986,11,16
18,8.6,251.6877,24.018,-0.04,227.918,25.2075,0.61,254.0895,24.014,-0.03,230.43875,25.269000000000002,0.62,18.7697,1.189499999999999,11,16
18,8.7,254.0895,24.014,-0.03,230.43875,25.269000000000002,0.62,256.4909,24.0105,-0.04,232.96565,25.3305,0.61,18.650749999999988,1.2550000000000026,11,16
18,8.8,256.4909,24.0105,-0.04,232.96565,25.3305,0.61,258.89195,24.0065,0.01,235.4987,25.3915,0.61,18.52525,1.3200000000000003,11,16
18,8.9,258.89195,24.0065,0.01,235.4987,25.3915,0.61,261.2926,24.00800000000001,0.01,238.03785,25.4525,0.55,18.393249999999995,1.3850000000000016,11,16
18,9.0,261.2926,24.00800000000001,0.01,238.03785,25.4525,0.55,263.6934,24.009,-0.04,240.5831,25.50800000000001,0.45,18.25475,1.4444999999999908,11,16
18,9.1,263.6934,24.009,-0.04,240.5831,25.50800000000001,0.45,266.0943,24.005,-0.05,243.1339,25.553,0.35,18.110299999999995,1.4990000000000094,11,16
18,9.2,266.0943,24.005,-0.05,243.1339,25.553,0.35,268.4948,24.0,-0.04,245.6892,25.5875,0.29,17.960399999999964,1.5480000000000018,11,16
18,9.3,268.4948,24.0,-0.04,245.6892,25.5875,0.29,270.8948,23.996,-0.1,248.24795,25.6165,0.29,17.8056,1.5874999999999986,11,16
18,9.4,270.8948,23.996,-0.1,248.24795,25.6165,0.29,273.2944,23.986,-0.1,250.8096,25.6455,0.23,17.646849999999972,1.6204999999999998,11,16
18,9.5,273.2944,23.986,-0.1,250.8096,25.6455,0.23,275.693,23.976,-0.05,253.37415,25.669,0.14,17.484800000000007,1.6594999999999978,11,16
18,9.6,275.693,23.976,-0.05,253.37415,25.669,0.14,278.0906,23.9715,-0.05,255.94105,25.683000000000003,0.09,17.318849999999998,1.6930000000000014,11,16
18,9.7,278.0906,23.9715,-0.05,255.94105,25.683000000000003,0.09,280.48775,23.9665,-0.1,258.50935,25.6915,0.03,17.149550000000005,1.7115000000000045,11,16
18,9.8,280.48775,23.9665,-0.1,258.50935,25.6915,0.03,282.8844,23.9565,-0.15,261.0785,25.6945,-0.07,16.978400000000022,1.7250000000000014,11,16
18,9.9,282.8844,23.9565,-0.15,261.0785,25.6945,-0.07,285.28005,23.9415,-0.15,263.64795,25.6875,-0.12,16.80590000000001,1.738000000000003,11,16
18,10.0,285.28005,23.9415,-0.15,263.64795,25.6875,-0.12,287.6742,23.926,-0.1,266.2167,25.675,-0.17,16.632100000000037,1.7459999999999987,11,16
18,10.1,287.6742,23.926,-0.1,266.2167,25.675,-0.17,290.0668,23.916,-0.05,268.7842,25.658,-0.16,16.457499999999982,1.7490000000000023,11,16
18,10.2,290.0668,23.916,-0.05,268.7842,25.658,-0.16,292.4584,23.910999999999998,0.0,271.35,25.6415,-0.17,16.282600000000002,1.7420000000000009,11,16
18,10.3,292.4584,23.910999999999998,0.0,271.35,25.6415,-0.17,294.8495,23.9115,0.06,273.91415,25.6245,-0.17,16.10839999999996,1.7305000000000028,11,16
18,10.4,294.8495,23.9115,0.06,273.91415,25.6245,-0.17,297.24065,23.916999999999998,0.21,276.4766,25.608,-0.11,15.935349999999971,1.713000000000001,11,16
18,10.5,297.24065,23.916999999999998,0.21,276.4766,25.608,-0.11,299.63235,23.938000000000002,0.37,279.0374,25.596999999999998,-0.11,15.764049999999997,1.6910000000000025,11,16
18,10.6,299.63235,23.938000000000002,0.37,279.0374,25.596999999999998,-0.11,302.02615,23.975,0.42,281.5971,25.5865,-0.11,15.594949999999983,1.6589999999999954,11,16
18,10.7,302.02615,23.975,0.42,281.5971,25.5865,-0.11,304.42365,24.017,0.47,284.15575,25.5755,-0.11,15.429049999999961,1.6114999999999995,11,16
18,10.8,304.42365,24.017,0.47,284.15575,25.5755,-0.11,306.82535,24.0635,0.47,286.7133,25.5645,-0.15,15.267899999999997,1.5585000000000022,11,16
18,10.9,306.82535,24.0635,0.47,286.7133,25.5645,-0.15,309.2317,24.1105,0.41,289.26975,25.549,-0.22,15.11205000000001,1.5009999999999977,11,16
18,11.0,309.2317,24.1105,0.41,289.26975,25.549,-0.22,311.64275,24.151999999999997,0.35,291.82465,25.5275,-0.26,14.961950000000002,1.4385000000000012,11,16
18,11.1,311.64275,24.151999999999997,0.35,291.82465,25.5275,-0.26,314.05795,24.1875,0.25,294.3774,25.5015,-0.36,14.818099999999959,1.3755000000000024,11,16
18,11.2,314.05795,24.1875,0.25,294.3774,25.5015,-0.36,316.4767,24.2125,0.2,296.92755,25.465,-0.37,14.680549999999982,1.314,11,16
18,11.3,316.4767,24.2125,0.2,296.92755,25.465,-0.37,318.89795,24.232,0.14,299.47405,25.428,-0.36,14.549149999999997,1.2525000000000013,11,16
18,11.4,318.89795,24.232,0.14,299.47405,25.428,-0.36,321.32115,24.2465,0.09,302.01685,25.392,-0.41,14.423900000000003,1.1960000000000015,11,16
18,11.5,321.32115,24.2465,0.09,302.01685,25.392,-0.41,323.7458,24.2555,-0.01,304.55605,25.3505,-0.41,14.304300000000012,1.1454999999999984,11,16
18,11.6,323.7458,24.2555,-0.01,304.55605,25.3505,-0.41,326.17135,24.2545,-0.06,307.0911,25.3095,-0.36,14.189749999999947,1.0949999999999989,11,16
18,11.7,326.17135,24.2545,-0.06,307.0911,25.3095,-0.36,328.5968,24.248,-0.06,309.62205,25.273000000000003,-0.36,14.080250000000035,1.0549999999999997,11,16
18,11.8,328.5968,24.248,-0.06,309.62205,25.273000000000003,-0.36,331.0216,24.2415,-0.17,312.14935,25.2375,-0.41,13.974749999999972,1.0250000000000021,11,16
18,11.9,331.0216,24.2415,-0.17,312.14935,25.2375,-0.41,333.44575,24.2245,-0.16,314.6731,25.1965,-0.46,13.872249999999951,0.9960000000000022,11,16
18,12.0,333.44575,24.2245,-0.16,314.6731,25.1965,-0.46,335.8682,24.2085,-0.17,317.19275,25.1505,-0.46,13.772649999999999,0.9720000000000013,11,16
18,12.1,335.8682,24.2085,-0.17,317.19275,25.1505,-0.46,338.28905,24.1915,-0.26,319.7078,25.1045,-0.41,13.675450000000012,0.9420000000000002,11,16
18,12.2,338.28905,24.1915,-0.26,319.7078,25.1045,-0.41,340.7082,24.1655,-0.27,322.21825,25.0635,-0.46,13.581249999999955,0.9130000000000003,11,16
18,12.3,340.7082,24.1655,-0.27,322.21825,25.0635,-0.46,343.12475,24.1385,-0.21,324.7246,25.018,-0.46,13.489949999999965,0.8979999999999997,11,16
18,12.4,343.12475,24.1385,-0.21,324.7246,25.018,-0.46,345.5386,24.1175,-0.21,327.2264,24.971999999999998,-0.45,13.400149999999996,0.8795000000000002,11,16
18,12.5,345.5386,24.1175,-0.21,327.2264,24.971999999999998,-0.45,347.95035,24.0965,-0.26,329.7236,24.927,-0.46,13.312199999999962,0.854499999999998,11,16
18,12.6,347.95035,24.0965,-0.26,329.7236,24.927,-0.46,350.36,24.0705,-0.26,332.2163,24.881,-0.4,13.226750000000038,0.8305000000000007,11,16
18,12.7,350.36,24.0705,-0.26,332.2163,24.881,-0.4,352.76705,24.0445,-0.2,334.7044,24.840999999999998,-0.4,13.143700000000024,0.8105000000000011,11,16
18,12.8,352.76705,24.0445,-0.2,334.7044,24.840999999999998,-0.4,355.1715,24.024,-0.21,337.1885,24.801,-0.4,13.062649999999962,0.7964999999999982,11,16
18,12.9,355.1715,24.024,-0.21,337.1885,24.801,-0.4,357.5739,24.0035,-0.26,339.6686,24.761,-0.4,12.983000000000004,0.7769999999999975,11,16
18,13.0,357.5739,24.0035,-0.26,339.6686,24.761,-0.4,359.97425,23.9775,-0.26,342.1447,24.721,-0.35,12.905299999999954,0.7575000000000003,11,16
18,13.1,359.97425,23.9775,-0.26,342.1447,24.721,-0.35,362.37199999999996,23.951999999999998,-0.26,344.6168,24.686,-0.34,12.829549999999983,0.7435000000000009,11,16
18,13.2,362.37199999999996,23.951999999999998,-0.26,344.6168,24.686,-0.34,364.7672,23.926,-0.25,347.0854,24.6515,-0.3,12.755199999999945,0.7340000000000018,11,16
18,13.3,364.7672,23.926,-0.25,347.0854,24.6515,-0.3,367.1598,23.901,-0.2,349.55055,24.6215,-0.24,12.68180000000001,0.7255000000000003,11,16
18,13.4,367.1598,23.901,-0.2,349.55055,24.6215,-0.24,369.5499,23.881,-0.2,352.0127,24.5975,-0.24,12.609250000000031,0.7205000000000013,11,16
18,13.5,369.5499,23.881,-0.2,352.0127,24.5975,-0.24,371.93800000000016,23.8605,-0.2,354.47245,24.5735,-0.14,12.537199999999984,0.7164999999999999,11,16
18,13.6,371.93800000000016,23.8605,-0.2,354.47245,24.5735,-0.14,374.32405,23.8405,-0.2,356.9298,24.5595,-0.09,12.465550000000178,0.713000000000001,11,16
18,13.7,374.32405,23.8405,-0.2,356.9298,24.5595,-0.09,376.7081,23.8205,-0.2,359.38575,24.5505,-0.09,12.39425,0.7190000000000012,11,16
18,13.8,376.7081,23.8205,-0.2,359.38575,24.5505,-0.09,379.09015,23.8005,-0.25,361.8408,24.541999999999998,-0.09,12.322350000000029,0.7300000000000004,11,16
18,13.9,379.09015,23.8005,-0.25,361.8408,24.541999999999998,-0.09,381.4702,23.7755,-0.25,364.295,24.533,-0.04,12.249349999999993,0.7414999999999985,11,16
18,14.0,381.4702,23.7755,-0.25,364.295,24.533,-0.04,383.84775,23.75,-0.2,366.7483,24.529,0.01,12.175199999999961,0.7575000000000003,11,16
18,14.1,383.84775,23.75,-0.2,366.7483,24.529,0.01,386.22275,23.73,-0.2,369.2012,24.5305,0.01,12.099450000000047,0.7789999999999999,11,16
18,14.2,386.22275,23.73,-0.2,369.2012,24.5305,0.01,388.59575,23.71,-0.2,371.65425,24.5315,0.01,12.021550000000047,0.8004999999999995,11,16
18,14.3,388.59575,23.71,-0.2,371.65425,24.5315,0.01,390.96675,23.6895,-0.2,374.1074,24.5325,0.06,11.941500000000019,0.8215000000000003,11,16
18,14.4,390.96675,23.6895,-0.2,374.1074,24.5325,0.06,393.3357,23.6695,-0.2,376.56065,24.5385,0.11,11.859350000000006,0.843,11,16
18,14.5,393.3357,23.6695,-0.2,376.56065,24.5385,0.11,395.70265,23.6495,-0.2,379.0145,24.55,0.11,11.775049999999965,0.8689999999999998,11,16
18,14.6,395.70265,23.6495,-0.2,379.0145,24.55,0.11,398.0676,23.63,-0.15,381.4695,24.5615,0.11,11.688150000000007,0.900500000000001,11,16
18,14.7,398.0676,23.63,-0.15,381.4695,24.5615,0.11,400.4306,23.615,-0.15,383.92565,24.5725,0.16,11.598100000000045,0.9314999999999998,11,16
18,14.8,400.4306,23.615,-0.15,383.92565,24.5725,0.16,402.7921,23.6005,-0.2,386.3829,24.589000000000002,0.16,11.504950000000008,0.9575000000000031,11,16
18,14.9,402.7921,23.6005,-0.2,386.3829,24.589000000000002,0.16,405.15215,23.5805,-0.2,388.8418,24.605,0.11,11.409199999999998,0.9885000000000019,11,16
18,15.0,405.15215,23.5805,-0.2,388.8418,24.605,0.11,407.5102,23.5605,-0.2,391.3023,24.6155,0.11,11.310350000000028,1.0244999999999997,11,16
18,15.1,407.5102,23.5605,-0.2,391.3023,24.6155,0.11,409.86625,23.5405,-0.2,393.76385,24.6265,0.1,11.207899999999995,1.0549999999999997,11,16
18,15.2,409.86625,23.5405,-0.2,393.76385,24.6265,0.1,412.2203,23.5205,-0.2,396.2265,24.6365,0.16,11.102399999999989,1.0859999999999985,11,16
18,15.3,412.2203,23.5205,-0.2,396.2265,24.6365,0.16,414.57235,23.5005,-0.25,398.69015,24.6525,0.16,10.993800000000022,1.1160000000000032,11,16
18,15.4,414.57235,23.5005,-0.25,398.69015,24.6525,0.16,416.9224,23.475,-0.26,401.1554,24.66800000000001,0.1,10.882199999999955,1.152000000000001,11,16
