run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
9,127.7,3642.9128,28.021,0.11,3478.42075,32.9045,0.51,3645.7149,28.0315,0.11,3481.7112,32.9555,0.52,159.49204999999984,4.883499999999998,64,25
9,127.8,3645.7149,28.0315,0.11,3481.7112,32.9555,0.52,3648.51805,28.041999999999998,0.11,3485.00675,33.007,0.61,159.00369999999975,4.9239999999999995,64,25
9,127.9,3648.51805,28.041999999999998,0.11,3485.00675,33.007,0.61,3651.32225,28.0525,0.2,3488.30745,33.0685,0.62,158.51130000000012,4.965,64,25
9,128.0,3651.32225,28.0525,0.2,3488.30745,33.0685,0.62,3654.1275,28.073,0.11,3491.6143,33.13,0.61,158.01480000000038,5.016000000000002,64,25
9,128.1,3654.1275,28.073,0.11,3491.6143,33.13,0.61,3656.9348,28.0835,0.2,3494.9273,33.1915,0.72,157.51319999999987,5.057000000000002,64,25
9,128.2,3656.9348,28.0835,0.2,3494.9273,33.1915,0.72,3659.74315,28.104,0.21,3498.24645,33.263000000000005,0.71,157.00750000000016,5.107999999999997,64,25
9,128.3,3659.74315,28.104,0.21,3498.24645,33.263000000000005,0.71,3662.55355,28.1245,0.21,3501.57275,33.3345,0.82,156.4966999999997,5.159000000000006,64,25
9,128.4,3662.55355,28.1245,0.21,3501.57275,33.3345,0.82,3665.366,28.1455,0.21,3504.9062,33.416,0.71,155.98080000000027,5.209999999999997,64,25
9,128.5,3665.366,28.1455,0.21,3504.9062,33.416,0.71,3668.18055,28.166,0.2,3508.2478,33.4875,0.81,155.4598000000001,5.270499999999998,64,25
9,128.6,3668.18055,28.166,0.2,3508.2478,33.4875,0.81,3670.99715,28.1865,0.21,3511.59655,33.569,0.81,154.93274999999994,5.321499999999997,64,25
9,128.7,3670.99715,28.1865,0.21,3511.59655,33.569,0.81,3673.8158,28.206999999999997,0.1,3514.95345,33.65,0.71,154.40059999999994,5.382500000000004,64,25
9,128.8,3673.8158,28.206999999999997,0.1,3514.95345,33.65,0.71,3676.6365,28.217,0.2,3518.31845,33.721,0.7,153.86234999999988,5.443000000000001,64,25
9,128.9,3676.6365,28.217,0.2,3518.31845,33.721,0.7,3679.4582,28.237,0.1,3521.69055,33.7915,0.71,153.31804999999986,5.503999999999998,64,25
9,129.0,3679.4582,28.237,0.1,3521.69055,33.7915,0.71,3682.2819,28.247,-0.01,3525.0697,33.861999999999995,0.6,152.76765000000023,5.554500000000001,64,25
9,129.1,3682.2819,28.247,-0.01,3525.0697,33.861999999999995,0.6,3685.1066,28.2465,0.1,3528.4559,33.922,0.6,152.21219999999994,5.614999999999995,64,25
9,129.2,3685.1066,28.2465,0.1,3528.4559,33.922,0.6,3687.93125,28.256,-0.01,3531.8481,33.9815,0.59,151.65070000000014,5.675499999999996,64,25
9,129.3,3687.93125,28.256,-0.01,3531.8481,33.9815,0.59,3690.75685,28.255,-0.01,3535.24625,34.041,0.49,151.08314999999993,5.725499999999997,64,25
9,129.4,3690.75685,28.255,-0.01,3535.24625,34.041,0.49,3693.58235,28.2545,-0.11,3538.65035,34.09,0.39,150.51060000000007,5.785999999999998,64,25
9,129.5,3693.58235,28.2545,-0.11,3538.65035,34.09,0.39,3696.4078,28.2435,-0.11,3542.05935,34.129,0.39,149.93200000000024,5.835500000000003,64,25
9,129.6,3696.4078,28.2435,-0.11,3542.05935,34.129,0.39,3699.23215,28.2325,-0.11,3545.47225,34.168,0.28,149.34844999999996,5.885499999999997,64,25
9,129.7,3699.23215,28.2325,-0.11,3545.47225,34.168,0.28,3702.0554,28.221,-0.22,3548.88905,34.196,0.18,148.75990000000002,5.9354999999999976,64,25
9,129.8,3702.0554,28.221,-0.22,3548.88905,34.196,0.18,3704.8775,28.1995,-0.32,3552.30865,34.214,-0.03,148.16634999999997,5.974999999999998,64,25
9,129.9,3704.8775,28.1995,-0.32,3552.30865,34.214,-0.03,3707.69745,28.16800000000001,-0.42,3555.73005,34.2115,-0.03,147.5688500000001,6.014499999999998,64,25
9,130.0,3707.69745,28.16800000000001,-0.42,3555.73005,34.2115,-0.03,3710.51425,28.125999999999998,-0.52,3559.1512,34.2085,-0.24,146.9674,6.043499999999991,64,25
9,130.1,3710.51425,28.125999999999998,-0.52,3559.1512,34.2085,-0.24,3713.32685,28.0735,-0.52,3562.57205,34.185,-0.44,146.36305000000038,6.082500000000003,64,25
9,130.2,3713.32685,28.0735,-0.52,3562.57205,34.185,-0.44,3716.1342,28.021,-0.62,3565.99055,34.1405,-0.64,145.7547999999997,6.111500000000003,64,25
9,130.3,3716.1342,28.021,-0.62,3565.99055,34.1405,-0.64,3718.9363,27.9585,-0.62,3569.4046,34.076,-0.65,145.14364999999998,6.119500000000002,64,25
9,130.4,3718.9363,27.9585,-0.62,3569.4046,34.076,-0.65,3721.73215,27.896,-0.73,3572.8122,34.010999999999996,-0.75,144.5317,6.1175,64,25
9,130.5,3721.73215,27.896,-0.73,3572.8122,34.010999999999996,-0.75,3724.52175,27.8235,-0.62,3576.2133,33.9365,-0.74,143.91994999999997,6.114999999999995,64,25
9,130.6,3724.52175,27.8235,-0.62,3576.2133,33.9365,-0.74,3727.3041,27.7615,-0.71,3579.60695,33.8625,-0.84,143.30845,6.113000000000003,64,25
9,130.7,3727.3041,27.7615,-0.71,3579.60695,33.8625,-0.84,3730.08025,27.69,-0.72,3582.9932,33.7785,-0.84,142.69714999999997,6.1009999999999955,64,25
9,130.8,3730.08025,27.69,-0.72,3582.9932,33.7785,-0.84,3732.84925,27.618000000000002,-0.72,3586.37105,33.695,-0.83,142.0870500000001,6.0885,64,25
9,130.9,3732.84925,27.618000000000002,-0.72,3586.37105,33.695,-0.83,3735.61105,27.5465,-0.71,3589.74055,33.611999999999995,-0.93,141.47820000000002,6.076999999999998,64,25
9,131.0,3735.61105,27.5465,-0.71,3589.74055,33.611999999999995,-0.93,3738.3657,27.475,-0.72,3593.10175,33.519,-0.83,140.8705,6.065499999999993,64,25
9,131.1,3738.3657,27.475,-0.72,3593.10175,33.519,-0.83,3741.1132,27.4035,-0.81,3596.45365,33.436,-1.03,140.26395000000002,6.043999999999997,64,25
9,131.2,3741.1132,27.4035,-0.81,3596.45365,33.436,-1.03,3743.85355,27.322,-0.82,3599.79725,33.333,-1.03,139.65954999999985,6.032499999999999,64,25
9,131.3,3743.85355,27.322,-0.82,3599.79725,33.333,-1.03,3746.58575,27.2405,-0.81,3603.13055,33.23,-1.13,139.05629999999974,6.010999999999999,64,25
9,131.4,3746.58575,27.2405,-0.81,3603.13055,33.23,-1.13,3749.3098,27.159000000000002,-0.92,3606.45355,33.117,-1.24,138.45520000000033,5.989499999999996,64,25
9,131.5,3749.3098,27.159000000000002,-0.92,3606.45355,33.117,-1.24,3752.0257,27.0675,-0.82,3609.76525,32.9935,-1.33,137.85624999999982,5.957999999999995,64,25
9,131.6,3752.0257,27.0675,-0.82,3609.76525,32.9935,-1.33,3754.73245,26.986,-0.91,3613.0646,32.8605,-1.33,137.26045000000022,5.925999999999998,64,25
9,131.7,3754.73245,26.986,-0.91,3613.0646,32.8605,-1.33,3757.43105,26.895,-0.92,3616.35065,32.727,-1.54,136.66784999999982,5.874500000000001,64,25
9,131.8,3757.43105,26.895,-0.92,3616.35065,32.727,-1.54,3760.12055,26.8035,-0.91,3619.62335,32.573,-1.54,136.08040000000028,5.831999999999997,64,25
9,131.9,3760.12055,26.8035,-0.91,3619.62335,32.573,-1.54,3762.8009,26.7125,-0.91,3622.88065,32.4195,-1.63,135.49720000000025,5.769500000000001,64,25
9,132.0,3762.8009,26.7125,-0.91,3622.88065,32.4195,-1.63,3765.47215,26.6215,-0.91,3626.1226,32.256,-1.53,134.92025000000012,5.707000000000001,64,25
9,132.1,3765.47215,26.6215,-0.91,3626.1226,32.256,-1.53,3768.1343,26.5305,-0.9,3629.3482,32.103,-1.63,134.3495499999999,5.634499999999999,64,25
9,132.2,3768.1343,26.5305,-0.9,3629.3482,32.103,-1.63,3770.78735,26.44,-0.9,3632.5585,31.94,-1.63,133.78610000000026,5.572500000000002,64,25
9,132.3,3770.78735,26.44,-0.9,3632.5585,31.94,-1.63,3773.43135,26.35,-0.8,3635.7525,31.7775,-1.52,133.22884999999997,5.5,64,25
9,132.4,3773.43135,26.35,-0.8,3635.7525,31.7775,-1.52,3776.06635,26.27,-0.7,3638.93025,31.625999999999998,-1.51,132.67884999999978,5.427499999999998,64,25
9,132.5,3776.06635,26.27,-0.7,3638.93025,31.625999999999998,-1.51,3778.69335,26.2,-0.8,3642.09285,31.4745,-1.41,132.13610000000017,5.355999999999998,64,25
9,132.6,3778.69335,26.2,-0.8,3642.09285,31.4745,-1.41,3781.31335,26.1205,-0.69,3645.2403,31.334,-1.4,131.6005,5.2745,64,25
9,132.7,3781.31335,26.1205,-0.69,3645.2403,31.334,-1.4,3783.9254,26.051,-0.59,3648.3737,31.19400000000001,-1.3,131.07304999999997,5.2135,64,25
9,132.8,3783.9254,26.051,-0.59,3648.3737,31.19400000000001,-1.3,3786.5305,25.991999999999997,-0.59,3651.4931,31.064,-1.19,130.55169999999998,5.143000000000011,64,25
9,132.9,3786.5305,25.991999999999997,-0.59,3651.4931,31.064,-1.19,3789.1297,25.933000000000003,-0.59,3654.5995,30.945,-1.09,130.0373999999997,5.072000000000003,64,25
9,133.0,3789.1297,25.933000000000003,-0.59,3654.5995,30.945,-1.09,3791.723,25.874000000000002,-0.49,3657.6940000000004,30.836,-0.99,129.53020000000015,5.011999999999997,64,25
9,133.1,3791.723,25.874000000000002,-0.49,3657.6940000000004,30.836,-0.99,3794.3104,25.825,-0.48,3660.7776,30.7375,-0.98,129.02899999999954,4.961999999999996,64,25
9,133.2,3794.3104,25.825,-0.48,3660.7776,30.7375,-0.98,3796.8929,25.7765,-0.39,3663.85135,30.639,-0.88,128.53279999999995,4.912500000000001,64,25
9,133.3,3796.8929,25.7765,-0.39,3663.85135,30.639,-0.88,3799.47055,25.738000000000003,-0.38,3666.91525,30.551,-0.78,128.04154999999992,4.862500000000001,64,25
