run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
21,97.4,2465.07785,26.073,0.05,2365.88835,30.712,0.3,2467.68515,26.07800000000001,0.05,2368.95955,30.741999999999997,0.36,94.18949999999995,4.638999999999999,88,18
21,97.5,2467.68515,26.07800000000001,0.05,2368.95955,30.741999999999997,0.36,2470.29295,26.083000000000002,0.05,2372.03375,30.778000000000002,0.36,93.72559999999976,4.663999999999987,88,18
21,97.6,2470.29295,26.083000000000002,0.05,2372.03375,30.778000000000002,0.36,2472.90125,26.088,0.1,2375.11155,30.8135,0.46,93.25919999999996,4.695,88,18
21,97.7,2472.90125,26.088,0.1,2375.11155,30.8135,0.46,2475.51005,26.0985,0.1,2378.1929,30.86,0.51,92.78969999999981,4.7255,88,18
21,97.8,2475.51005,26.0985,0.1,2378.1929,30.86,0.51,2478.1199,26.1085,0.15,2381.2789,30.910999999999998,0.56,92.31714999999986,4.761499999999998,88,18
21,97.9,2478.1199,26.1085,0.15,2381.2789,30.910999999999998,0.56,2480.73075,26.1235,0.16,2384.37,30.967,0.57,91.84100000000035,4.802499999999998,88,18
21,98.0,2480.73075,26.1235,0.16,2384.37,30.967,0.57,2483.3431,26.1395,0.15,2387.4667,31.024,0.61,91.36075000000028,4.843499999999999,88,18
21,98.1,2483.3431,26.1395,0.15,2387.4667,31.024,0.61,2485.95705,26.1545,0.21,2390.5691,31.085,0.66,90.8764000000001,4.884499999999999,88,18
21,98.2,2485.95705,26.1545,0.21,2390.5691,31.085,0.66,2488.5725,26.1755,0.2,2393.6776,31.1515,0.61,90.38794999999982,4.930500000000002,88,18
21,98.3,2488.5725,26.1755,0.2,2393.6776,31.1515,0.61,2491.19005,26.1955,0.21,2396.79275,31.2125,0.61,89.89490000000023,4.975999999999999,88,18
21,98.4,2491.19005,26.1955,0.21,2396.79275,31.2125,0.61,2493.8096,26.2165,0.2,2399.9139999999998,31.2735,0.61,89.39730000000009,5.0169999999999995,88,18
21,98.5,2493.8096,26.2165,0.2,2399.9139999999998,31.2735,0.61,2496.43125,26.2365,0.16,2403.04135,31.3345,0.55,88.89560000000029,5.056999999999999,88,18
21,98.6,2496.43125,26.2365,0.16,2403.04135,31.3345,0.55,2499.0549,26.252,0.15,2406.1748,31.3895,0.45,88.38990000000013,5.097999999999999,88,18
21,98.7,2499.0549,26.252,0.15,2406.1748,31.3895,0.45,2501.6801,26.267,0.15,2409.31375,31.4345,0.4,87.88010000000031,5.137500000000003,88,18
21,98.8,2501.6801,26.267,0.15,2409.31375,31.4345,0.4,2504.3068,26.281999999999996,0.05,2412.4572,31.474,0.34,87.36635000000024,5.1675,88,18
21,98.9,2504.3068,26.281999999999996,0.05,2412.4572,31.474,0.34,2506.935,26.2865,0.05,2415.6046,31.50800000000001,0.24,86.84960000000001,5.192000000000004,88,18
21,99.0,2506.935,26.2865,0.05,2415.6046,31.50800000000001,0.24,2509.56365,26.2915,0.04,2418.7554,31.531999999999996,0.13,86.33039999999983,5.22150000000001,88,18
21,99.1,2509.56365,26.2915,0.04,2418.7554,31.531999999999996,0.13,2512.1928,26.2955,-0.01,2421.9086,31.545,0.03,85.80825000000004,5.240499999999997,88,18
21,99.2,2512.1928,26.2955,-0.01,2421.9086,31.545,0.03,2514.82235,26.295,-0.06,2425.0631,31.548000000000002,-0.02,85.2841999999996,5.249500000000001,88,18
21,99.3,2514.82235,26.295,-0.06,2425.0631,31.548000000000002,-0.02,2517.45185,26.289,-0.06,2428.2179,31.5455,-0.07,84.75925000000007,5.253,88,18
21,99.4,2517.45185,26.289,-0.06,2428.2179,31.5455,-0.07,2520.08075,26.283,-0.01,2431.37245,31.5385,-0.07,84.23394999999982,5.256499999999999,88,18
21,99.5,2520.08075,26.283,-0.01,2431.37245,31.5385,-0.07,2522.70905,26.2825,-0.01,2434.5263,31.5315,-0.07,83.70830000000024,5.255499999999998,88,18
21,99.6,2522.70905,26.2825,-0.01,2434.5263,31.5315,-0.07,2525.3373,26.281999999999996,0.0,2437.67945,31.5245,-0.11,83.18274999999994,5.249000000000002,88,18
21,99.7,2525.3373,26.281999999999996,0.0,2437.67945,31.5245,-0.11,2527.9655,26.281999999999996,0.0,2440.8319,31.513,-0.12,82.65785000000005,5.242500000000003,88,18
21,99.8,2527.9655,26.281999999999996,0.0,2440.8319,31.513,-0.12,2530.5937,26.2815,0.0,2443.9832,31.500999999999998,-0.12,82.13359999999966,5.231000000000005,88,18
21,99.9,2530.5937,26.2815,0.0,2443.9832,31.500999999999998,-0.12,2533.22185,26.2815,0.0,2447.1333,31.4895,-0.11,81.61049999999977,5.2194999999999965,88,18
21,100.0,2533.22185,26.2815,0.0,2447.1333,31.4895,-0.11,2535.85,26.2815,0.05,2450.28225,31.4785,-0.11,81.08854999999994,5.207999999999998,88,18
21,100.1,2535.85,26.2815,0.05,2450.28225,31.4785,-0.11,2538.47815,26.2865,0.11,2453.4301,31.4675,-0.16,80.5677499999997,5.196999999999999,88,18
21,100.2,2538.47815,26.2865,0.11,2453.4301,31.4675,-0.16,2541.1068,26.296999999999997,0.05,2456.57685,31.4515,-0.16,80.04804999999988,5.181000000000001,88,18
21,100.3,2541.1068,26.296999999999997,0.05,2456.57685,31.4515,-0.16,2543.7365,26.302,0.05,2459.722,31.4355,-0.11,79.5299500000001,5.154500000000002,88,18
21,100.4,2543.7365,26.302,0.05,2459.722,31.4355,-0.11,2546.3667,26.307,0.1,2462.86555,31.4245,-0.21,79.01449999999977,5.1335000000000015,88,18
21,100.5,2546.3667,26.307,0.1,2462.86555,31.4245,-0.21,2548.9974,26.3175,0.1,2466.008,31.4035,-0.26,78.50115000000005,5.1175,88,18
21,100.6,2548.9974,26.3175,0.1,2466.008,31.4035,-0.26,2551.62915,26.3275,0.11,2469.14835,31.3775,-0.27,77.98940000000039,5.086000000000002,88,18
21,100.7,2551.62915,26.3275,0.11,2469.14835,31.3775,-0.27,2554.2619,26.338,0.05,2472.2861,31.3505,-0.36,77.48080000000027,5.050000000000001,88,18
21,100.8,2554.2619,26.338,0.05,2472.2861,31.3505,-0.36,2556.8957,26.343000000000004,0.05,2475.42115,31.314,-0.36,76.97580000000016,5.012499999999999,88,18
