run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
8,14.3,285.81,14.63325,1.02,215.018525,22.88575,-0.195,287.273325,14.73525,1.2275,217.3071,22.86625,-0.195,65.79147499999999,8.252500000000001,6,22
8,14.4,287.273325,14.73525,1.2275,217.3071,22.86625,-0.195,288.74685,14.857999999999999,1.43,219.593725,22.84675,-0.1975,64.96622500000001,8.131,6,22
8,14.5,288.74685,14.857999999999999,1.43,219.593725,22.84675,-0.1975,290.23265,15.001,1.63,221.8784,22.826999999999998,-0.1975,64.15312499999999,7.988750000000001,6,22
8,14.6,290.23265,15.001,1.63,221.8784,22.826999999999998,-0.1975,291.73275,15.164000000000001,1.7275,224.1611,22.80725,-0.2475,63.35424999999998,7.825999999999999,6,22
8,14.7,291.73275,15.164000000000001,1.7275,224.1611,22.80725,-0.2475,293.24915,15.33675,1.8225,226.441825,22.7825,-0.2475,62.571650000000005,7.643249999999998,6,22
8,14.8,293.24915,15.33675,1.8225,226.441825,22.7825,-0.2475,294.782825,15.519,1.8675,228.720075,22.75775,-0.1975,61.80732499999999,7.4457499999999985,6,22
8,14.9,294.782825,15.519,1.8675,228.720075,22.75775,-0.1975,296.334725,15.70575,1.91,230.99585,22.738000000000003,-0.1975,61.062749999999994,7.238750000000001,6,22
8,15.0,296.334725,15.70575,1.91,230.99585,22.738000000000003,-0.1975,297.9053,15.89675,1.85,233.26965,22.71825,-0.1475,60.338875,7.032250000000003,6,22
8,15.1,297.9053,15.89675,1.85,233.26965,22.71825,-0.1475,299.494975,16.08175,1.7425,235.541475,22.7035,-0.1475,59.63565,6.8215,6,22
8,15.2,299.494975,16.08175,1.7425,235.541475,22.7035,-0.1475,301.10315,16.256,1.7325,237.811825,22.68875,-0.145,58.95350000000002,6.621749999999999,6,22
8,15.3,301.10315,16.256,1.7325,237.811825,22.68875,-0.145,302.72875,16.42925,1.6225,240.0807,22.67425,-0.0925,58.29132500000003,6.432749999999999,6,22
8,15.4,302.72875,16.42925,1.6225,240.0807,22.67425,-0.0925,304.371675,16.5915,1.515,242.348125,22.665,-0.0925,57.648049999999984,6.245000000000001,6,22
8,15.5,304.371675,16.5915,1.515,242.348125,22.665,-0.0925,306.030825,16.743,1.4575,244.614625,22.65575,-0.0925,57.02354999999997,6.073499999999999,6,22
8,15.6,306.030825,16.743,1.4575,244.614625,22.65575,-0.0925,307.705125,16.88875,1.3525,246.8802,22.6465,-0.0425,56.4162,5.912750000000003,6,22
8,15.7,307.705125,16.88875,1.3525,246.8802,22.6465,-0.0425,309.394,17.024,1.245,249.14485,22.64225,0.0075,55.82492500000001,5.757749999999998,6,22
8,15.8,309.394,17.024,1.245,249.14485,22.64225,0.0075,311.0964,17.1485,1.1425,251.409075,22.643,0.0075,55.249150000000014,5.61825,6,22
