run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
19,66.3,2043.0024,22.353,-0.18,1958.09825,27.8235,-0.28,2045.2377,22.3345,-0.09,1960.8806,27.795,-0.29,79.90415,5.4705,55,18
19,66.4,2045.2377,22.3345,-0.09,1960.8806,27.795,-0.29,2047.47115,22.3255,-0.19,1963.6601,27.7665,-0.19,79.3571,5.4605,55,18
19,66.5,2047.47115,22.3255,-0.19,1963.6601,27.7665,-0.19,2049.7037,22.3065,-0.09,1966.43675,27.748,-0.18,78.81105,5.441,55,18
19,66.6,2049.7037,22.3065,-0.09,1966.43675,27.748,-0.18,2051.93435,22.2975,-0.09,1969.21155,27.7295,-0.19,78.26695,5.4415,55,18
19,66.7,2051.93435,22.2975,-0.09,1969.21155,27.7295,-0.19,2054.1641,22.2885,-0.09,1971.9845,27.711,-0.08,77.7228,5.432,55,18
19,66.8,2054.1641,22.2885,-0.09,1971.9845,27.711,-0.08,2056.39295,22.2795,0.01,1974.7556,27.7025,-0.08,77.1796,5.4225,55,18
19,66.9,2056.39295,22.2795,0.01,1974.7556,27.7025,-0.08,2058.6209,22.2805,0.02,1977.52585,27.6945,0.02,76.63735,5.423,55,18
19,67,2058.6209,22.2805,0.02,1977.52585,27.6945,0.02,2060.84895,22.282,0.11,1980.2953,27.6965,0.12,76.09505,5.414,55,18
19,67.1,2060.84895,22.282,0.11,1980.2953,27.6965,0.12,2063.07715,22.293,0.01,1983.06495,27.7085,0.12,75.55365,5.4145,55,18
19,67.2,2063.07715,22.293,0.01,1983.06495,27.7085,0.12,2065.30645,22.2945,0.11,1985.8358,27.7205,0.12,75.0122,5.4155,55,18
19,67.3,2065.30645,22.2945,0.11,1985.8358,27.7205,0.12,2067.5359,22.3055,0.11,1988.60785,27.732,0.12,74.47065,5.426,55,18
19,67.4,2067.5359,22.3055,0.11,1988.60785,27.732,0.12,2069.76645,22.3165,0.11,1991.38105,27.744,0.11,73.92805,5.4265,55,18
19,67.5,2069.76645,22.3165,0.11,1991.38105,27.744,0.11,2071.9981,22.3275,0.11,1994.15545,27.7555,0.22,73.3854,5.4275,55,18
19,67.6,2071.9981,22.3275,0.11,1994.15545,27.7555,0.22,2074.23085,22.3385,0.11,1996.931,27.777,0.21,72.84265,5.428,55,18
19,67.7,2074.23085,22.3385,0.11,1996.931,27.777,0.21,2076.4647,22.3495,0.11,1999.7087,27.7985,0.22,72.29985,5.4385,55,18
19,67.8,2076.4647,22.3495,0.11,1999.7087,27.7985,0.22,2078.69965,22.36,0.22,2002.48855,27.8205,0.42,71.756,5.449,55,18
19,67.9,2078.69965,22.36,0.22,2002.48855,27.8205,0.42,2080.93565,22.3815,0.21,2005.2706,27.8625,0.42,71.2111,5.4605,55,18
19,68,2080.93565,22.3815,0.21,2005.2706,27.8625,0.42,2083.1738,22.4025,0.32,2008.05685,27.905,0.53,70.66505,5.481,55,18
19,68.1,2083.1738,22.4025,0.32,2008.05685,27.905,0.53,2085.41405,22.434,0.31,2010.84735,27.9575,0.73,70.11695,5.5025,55,18
19,68.2,2085.41405,22.434,0.31,2010.84735,27.9575,0.73,2087.65745,22.4655,0.42,2013.6431,28.0305,0.74,69.5667,5.5235,55,18
19,68.3,2087.65745,22.4655,0.42,2013.6431,28.0305,0.74,2089.904,22.507,0.41,2016.44615,28.104,0.83,69.01435,5.565,55,18
19,68.4,2089.904,22.507,0.41,2016.44615,28.104,0.83,2092.1547,22.5485,0.42,2019.25655,28.187,0.93,68.45785,5.597,55,18
19,68.5,2092.1547,22.5485,0.42,2019.25655,28.187,0.93,2094.40955,22.5905,0.51,2022.07525,28.28,0.94,67.89815,5.6385,55,18
19,68.6,2094.40955,22.5905,0.51,2022.07525,28.28,0.94,2096.6686,22.642,0.62,2024.90325,28.3735,0.93,67.3343,5.6895,55,18
19,68.7,2096.6686,22.642,0.62,2024.90325,28.3735,0.93,2098.9328,22.704,0.52,2027.7406,28.4665,1.03,66.76535,5.7315,55,18
