run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
7,98.6,2853.8966,25.072,-0.42,2734.3312,40.468,-1.08,2856.4038,25.0295,-0.53,2738.3779999999997,40.3595,-1.71,114.56539999999995,15.396000000000004,69,18
7,98.7,2856.4038,25.0295,-0.53,2738.3779999999997,40.3595,-1.71,2858.90675,24.9765,-0.74,2742.41395,40.1885,-2.12,113.02580000000034,15.329999999999998,69,18
7,98.8,2858.90675,24.9765,-0.74,2742.41395,40.1885,-2.12,2861.4044,24.9025,-0.74,2746.4328,39.976,-2.54,111.49279999999999,15.211999999999996,69,18
7,98.9,2861.4044,24.9025,-0.74,2746.4328,39.976,-2.54,2863.89465,24.8285,-0.94,2750.4304,39.7225,-2.94,109.97159999999985,15.0735,69,18
7,99.0,2863.89465,24.8285,-0.94,2750.4304,39.7225,-2.94,2866.3775,24.7345,-1.04,2754.40265,39.4285,-3.13,108.46424999999999,14.893999999999998,69,18
7,99.1,2866.3775,24.7345,-1.04,2754.40265,39.4285,-3.13,2868.85095,24.6305,-1.04,2758.3455,39.115,-3.33,106.97485000000006,14.693999999999999,69,18
7,99.2,2868.85095,24.6305,-1.04,2758.3455,39.115,-3.33,2871.314000000001,24.5265,-1.13,2762.257,38.782,-3.31,105.50545000000011,14.4845,69,18
7,99.3,2871.314000000001,24.5265,-1.13,2762.257,38.782,-3.31,2873.76665,24.413,-1.03,2766.1352,38.4505,-3.3,104.05700000000115,14.255499999999998,69,18
7,99.4,2873.76665,24.413,-1.03,2766.1352,38.4505,-3.3,2876.20795,24.31,-1.03,2769.98025,38.1205,-3.08,102.63144999999986,14.037499999999998,69,18
7,99.5,2876.20795,24.31,-1.03,2769.98025,38.1205,-3.08,2878.63895,24.2075,-0.92,2773.7923,37.813,-2.86,101.22769999999991,13.810500000000001,69,18
7,99.6,2878.63895,24.2075,-0.92,2773.7923,37.813,-2.86,2881.0597,24.1155,-0.91,2777.5736,37.527,-2.63,99.84664999999995,13.605500000000003,69,18
7,99.7,2881.0597,24.1155,-0.91,2777.5736,37.527,-2.63,2883.47125,24.0245,-0.81,2781.3263,37.264,-2.31,98.48609999999962,13.4115,69,18
7,99.8,2883.47125,24.0245,-0.81,2781.3263,37.264,-2.31,2885.8737,23.94400000000001,-0.7,2785.0527,37.033,-1.99,97.14494999999988,13.239500000000003,69,18
7,99.9,2885.8737,23.94400000000001,-0.7,2785.0527,37.033,-1.99,2888.2681,23.874000000000002,-0.6,2788.756,36.834,-1.68,95.82099999999991,13.088999999999992,69,18
7,100.0,2888.2681,23.874000000000002,-0.6,2788.756,36.834,-1.68,2890.6555,23.8145,-0.59,2792.4394,36.6665,-1.36,94.51209999999992,12.96,69,18
7,100.1,2890.6555,23.8145,-0.59,2792.4394,36.6665,-1.36,2893.03695,23.756,-0.39,2796.10605,36.5305,-1.15,93.21609999999964,12.852,69,18
7,100.2,2893.03695,23.756,-0.39,2796.10605,36.5305,-1.15,2895.41255,23.717,-0.39,2799.7591,36.416,-0.84,91.93090000000029,12.774500000000003,69,18
7,100.3,2895.41255,23.717,-0.39,2799.7591,36.416,-0.84,2897.78425,23.6785,-0.38,2803.4007,36.3315,-0.74,90.6534499999998,12.698999999999998,69,18
7,100.4,2897.78425,23.6785,-0.38,2803.4007,36.3315,-0.74,2900.1521,23.6405,-0.29,2807.03385,36.2575,-0.64,89.38355000000001,12.652999999999999,69,18
7,100.5,2900.1521,23.6405,-0.29,2807.03385,36.2575,-0.64,2902.51615,23.612,-0.28,2810.6596,36.1935,-0.64,88.11824999999999,12.617,69,18
7,100.6,2902.51615,23.612,-0.28,2810.6596,36.1935,-0.64,2904.87735,23.5835,-0.28,2814.27895,36.129,-0.45,86.85654999999997,12.581500000000002,69,18
7,100.7,2904.87735,23.5835,-0.28,2814.27895,36.129,-0.45,2907.2357,23.5555,-0.18,2817.89185,36.0845,-0.55,85.59840000000031,12.545499999999997,69,18
7,100.8,2907.2357,23.5555,-0.18,2817.89185,36.0845,-0.55,2909.59125,23.537,-0.29,2821.5003,36.029,-0.57,84.3438500000002,12.529,69,18
7,100.9,2909.59125,23.537,-0.29,2821.5003,36.029,-0.57,2911.94495,23.5085,-0.19,2825.1032,35.9725,-0.67,83.0909499999998,12.492000000000004,69,18
7,101.0,2911.94495,23.5085,-0.19,2825.1032,35.9725,-0.67,2914.2958,23.4895,-0.19,2828.70045,35.906,-0.68,81.84175000000005,12.463999999999995,69,18
7,101.1,2914.2958,23.4895,-0.19,2828.70045,35.906,-0.68,2916.64475,23.4705,-0.29,2832.29105,35.838,-0.78,80.59535000000005,12.4165,69,18
7,101.2,2916.64475,23.4705,-0.29,2832.29105,35.838,-0.78,2918.9918,23.4415,-0.19,2835.87485,35.76,-0.79,79.35370000000012,12.3675,69,18
7,101.3,2918.9918,23.4415,-0.19,2835.87485,35.76,-0.79,2921.33595,23.4225,-0.19,2839.45085,35.681,-0.79,78.11694999999963,12.318499999999997,69,18
7,101.4,2921.33595,23.4225,-0.19,2839.45085,35.681,-0.79,2923.6782,23.403000000000002,-0.29,2843.01895,35.602,-0.9,76.88509999999997,12.258499999999998,69,18
7,101.5,2923.6782,23.403000000000002,-0.29,2843.01895,35.602,-0.9,2926.0185,23.374000000000002,-0.19,2846.57915,35.5125,-0.79,75.6592499999997,12.198999999999995,69,18
7,101.6,2926.0185,23.374000000000002,-0.19,2846.57915,35.5125,-0.79,2928.3559,23.3545,-0.2,2850.1304,35.433,-0.79,74.4393500000001,12.1385,69,18
7,101.7,2928.3559,23.3545,-0.2,2850.1304,35.433,-0.79,2930.69135,23.335,-0.19,2853.6737,35.354,-0.79,73.22550000000001,12.078499999999998,69,18
7,101.8,2930.69135,23.335,-0.19,2853.6737,35.354,-0.79,2933.02485,23.316,-0.09,2857.2091,35.275,-0.58,72.01765000000023,12.018999999999998,69,18
7,101.9,2933.02485,23.316,-0.09,2857.2091,35.275,-0.58,2935.35645,23.307,0.01,2860.7366,35.217,-0.27,70.81574999999975,11.959,69,18
