run_no,timestamp,xLeaderReal,vLeaderReal,aLeaderReal,xFollowerReal,vFollowerReal,aFollowerReal,xLeaderReal_next,vLeaderReal_next,aLeaderReal_next,xFollowerReal_next,vFollowerReal_next,aFollowerReal_next,spacing,speed_difference,follower_id,leader_id
8,361.0,3047.662325,13.41925,0.1475,3034.87915,12.244000000000002,0.81,3049.00425,13.434000000000001,0.15,3036.10355,12.325,0.8575,7.783174999999574,-1.1752499999999984,209,22
8,361.1,3049.00425,13.434000000000001,0.15,3036.10355,12.325,0.8575,3050.34765,13.449000000000002,0.2025,3037.33605,12.41075,0.8575,7.900700000000143,-1.1090000000000018,209,22
8,361.2,3050.34765,13.449000000000002,0.2025,3037.33605,12.41075,0.8575,3051.69255,13.46925,0.2025,3038.577125,12.4965,0.8575,8.011600000000271,-1.0382500000000014,209,22
8,361.3,3051.69255,13.46925,0.2025,3038.577125,12.4965,0.8575,3053.039475,13.4895,0.25,3039.826775,12.58225,0.8575,8.115425000000414,-0.9727500000000013,209,22
8,361.4,3053.039475,13.4895,0.25,3039.826775,12.58225,0.8575,3054.388425,13.5145,0.2525,3041.085,12.668,0.8575,8.21270000000004,-0.9072499999999994,209,22
8,361.5,3054.388425,13.5145,0.2525,3041.085,12.668,0.8575,3055.739875,13.53975,0.2025,3042.3518,12.75375,0.905,8.303425000000061,-0.8465000000000007,209,22
8,361.6,3055.739875,13.53975,0.2025,3042.3518,12.75375,0.905,3057.09385,13.56,0.25,3043.627175,12.84425,0.905,8.388075000000299,-0.7859999999999996,209,22
8,361.7,3057.09385,13.56,0.25,3043.627175,12.84425,0.905,3058.44985,13.585,0.2525,3044.9116,12.93475,0.905,8.466675000000123,-0.7157499999999999,209,22
8,361.8,3058.44985,13.585,0.2525,3044.9116,12.93475,0.905,3059.80835,13.61025,0.2025,3046.205075,13.02525,0.855,8.538250000000062,-0.6502500000000015,209,22
8,361.9,3059.80835,13.61025,0.2025,3046.205075,13.02525,0.855,3061.169375,13.6305,0.2,3047.5076,13.11075,0.855,8.60327499999994,-0.5850000000000009,209,22
8,362.0,3061.169375,13.6305,0.2,3047.5076,13.11075,0.855,3062.532425,13.6505,0.1975,3048.818675,13.19625,0.9025,8.661775000000034,-0.5197500000000002,209,22
8,362.1,3062.532425,13.6505,0.1975,3048.818675,13.19625,0.9025,3063.897475,13.67025,0.1975,3050.1383,13.2865,0.85,8.71374999999989,-0.45425000000000004,209,22
8,362.2,3063.897475,13.67025,0.1975,3050.1383,13.2865,0.85,3065.2645,13.69,0.15,3051.46695,13.3715,0.8,8.759175000000141,-0.38374999999999915,209,22
8,362.3,3065.2645,13.69,0.15,3051.46695,13.3715,0.8,3066.6335,13.705,0.1475,3052.8041,13.4515,0.85,8.797550000000228,-0.3185000000000002,209,22
8,362.4,3066.6335,13.705,0.1475,3052.8041,13.4515,0.85,3068.0040000000013,13.71975,0.145,3054.14925,13.5365,0.85,8.829400000000078,-0.2535000000000007,209,22
8,362.5,3068.0040000000013,13.71975,0.145,3054.14925,13.5365,0.85,3069.375975,13.73425,0.1475,3055.5029,13.6215,0.8,8.854750000001332,-0.18324999999999925,209,22
8,362.6,3069.375975,13.73425,0.1475,3055.5029,13.6215,0.8,3070.7494,13.749,0.1475,3056.86505,13.7015,0.8525,8.873074999999972,-0.11275000000000013,209,22
8,362.7,3070.7494,13.749,0.1475,3056.86505,13.7015,0.8525,3072.1243,13.76375,0.0975,3058.2352,13.78675,0.9025,8.884350000000268,-0.04750000000000121,209,22
8,362.8,3072.1243,13.76375,0.0975,3058.2352,13.78675,0.9025,3073.500675,13.7735,0.15,3059.613875,13.877,0.9025,8.889099999999871,0.022999999999999687,209,22
8,362.9,3073.500675,13.7735,0.15,3059.613875,13.877,0.9025,3074.878025,13.7885,0.15,3061.001575,13.96725,0.905,8.886799999999766,0.10350000000000037,209,22
8,363.0,3074.878025,13.7885,0.15,3061.001575,13.96725,0.905,3076.256875,13.8035,0.15,3062.3983,14.05775,0.955,8.876450000000204,0.17874999999999908,209,22
8,363.1,3076.256875,13.8035,0.15,3062.3983,14.05775,0.955,3077.637225,13.8185,0.2,3063.804075,14.15325,1.0075,8.8585750000002,0.25425000000000075,209,22
8,363.2,3077.637225,13.8185,0.2,3063.804075,14.15325,1.0075,3079.019075,13.8385,0.2,3065.2194,14.254000000000001,1.01,8.833149999999932,0.33474999999999966,209,22
8,363.3,3079.019075,13.8385,0.2,3065.2194,14.254000000000001,1.01,3080.402925,13.8585,0.2025,3066.6448,14.355,1.06,8.799675000000207,0.41550000000000153,209,22
